Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Curruca curruca,Lesser Whitethroat,0.1354,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
6.0,9.0,Parus major,Great Tit,0.1637,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
12.0,15.0,Parus major,Great Tit,0.3679,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
21.0,24.0,Phoenicurus phoenicurus,Common Redstart,0.1566,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
21.0,24.0,Lullula arborea,Wood Lark,0.1094,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
27.0,30.0,Lullula arborea,Wood Lark,0.2844,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
54.0,57.0,Phylloscopus collybita,Common Chiffchaff,0.2871,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
60.0,63.0,Curruca curruca,Lesser Whitethroat,0.8310,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
78.0,81.0,Serinus serinus,European Serin,0.3052,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
84.0,87.0,Curruca communis,Greater Whitethroat,0.1131,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
87.0,90.0,Curruca communis,Greater Whitethroat,0.8535,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
87.0,90.0,Phylloscopus collybita,Common Chiffchaff,0.1967,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
87.0,90.0,Phoenicurus phoenicurus,Common Redstart,0.1076,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
90.0,93.0,Serinus serinus,European Serin,0.1743,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
111.0,114.0,Curruca curruca,Lesser Whitethroat,0.2215,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
120.0,123.0,Curruca curruca,Lesser Whitethroat,0.1542,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
129.0,132.0,Curruca curruca,Lesser Whitethroat,0.3762,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
153.0,156.0,Phylloscopus collybita,Common Chiffchaff,0.4024,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
156.0,159.0,Phylloscopus collybita,Common Chiffchaff,0.1632,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
168.0,171.0,Parus major,Great Tit,0.1781,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
171.0,174.0,Corvus monedula,Eurasian Jackdaw,0.1002,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
183.0,186.0,Curruca communis,Greater Whitethroat,0.1978,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
186.0,189.0,Corvus monedula,Eurasian Jackdaw,0.4985,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
189.0,192.0,Curruca curruca,Lesser Whitethroat,0.2365,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
192.0,195.0,Corvus monedula,Eurasian Jackdaw,0.2627,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
195.0,198.0,Corvus monedula,Eurasian Jackdaw,0.6183,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
198.0,201.0,Corvus monedula,Eurasian Jackdaw,0.7536,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
204.0,207.0,Picus viridis,Eurasian Green Woodpecker,0.1064,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
207.0,210.0,Corvus monedula,Eurasian Jackdaw,0.1507,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
213.0,216.0,Phylloscopus collybita,Common Chiffchaff,0.1992,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
219.0,222.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1792,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
234.0,237.0,Parus major,Great Tit,0.2988,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
258.0,261.0,Jynx torquilla,Eurasian Wryneck,0.1157,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
267.0,270.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1383,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
270.0,273.0,Streptopelia turtur,European Turtle-Dove,0.1921,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
285.0,288.0,Phylloscopus collybita,Common Chiffchaff,0.1124,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
291.0,294.0,Sylvia atricapilla,Eurasian Blackcap,0.1132,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
306.0,309.0,Sylvia atricapilla,Eurasian Blackcap,0.2512,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
309.0,312.0,Phylloscopus trochilus,Willow Warbler,0.1296,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
318.0,321.0,Phylloscopus trochilus,Willow Warbler,0.3070,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
321.0,324.0,Sylvia atricapilla,Eurasian Blackcap,0.2474,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
324.0,327.0,Phylloscopus collybita,Common Chiffchaff,0.2689,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
327.0,330.0,Phylloscopus collybita,Common Chiffchaff,0.4260,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
345.0,348.0,Phylloscopus trochilus,Willow Warbler,0.1461,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
348.0,351.0,Emberiza citrinella,Yellowhammer,0.1594,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
351.0,354.0,Sylvia atricapilla,Eurasian Blackcap,0.2075,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
354.0,357.0,Phylloscopus trochilus,Willow Warbler,0.1873,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
354.0,357.0,Anthus trivialis,Tree Pipit,0.1224,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
357.0,360.0,Phylloscopus collybita,Common Chiffchaff,0.6610,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
357.0,360.0,Phylloscopus trochilus,Willow Warbler,0.1052,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
360.0,363.0,Sylvia atricapilla,Eurasian Blackcap,0.3322,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
363.0,366.0,Phylloscopus collybita,Common Chiffchaff,0.4077,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
366.0,369.0,Phylloscopus trochilus,Willow Warbler,0.1327,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
378.0,381.0,Phylloscopus collybita,Common Chiffchaff,0.1337,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
384.0,387.0,Sylvia atricapilla,Eurasian Blackcap,0.1004,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
399.0,402.0,Emberiza citrinella,Yellowhammer,0.2263,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
399.0,402.0,Turdus merula,Eurasian Blackbird,0.1664,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
408.0,411.0,Sylvia atricapilla,Eurasian Blackcap,0.1586,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
420.0,423.0,Sylvia atricapilla,Eurasian Blackcap,0.1071,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
450.0,453.0,Sylvia atricapilla,Eurasian Blackcap,0.2170,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
459.0,462.0,Sylvia atricapilla,Eurasian Blackcap,0.1386,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
480.0,483.0,Curruca communis,Greater Whitethroat,0.1205,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
543.0,546.0,Sylvia atricapilla,Eurasian Blackcap,0.4341,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
546.0,549.0,Curruca communis,Greater Whitethroat,0.2392,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
576.0,579.0,Curruca communis,Greater Whitethroat,0.3521,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_090000.WAV
