Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Turdus merula,Eurasian Blackbird,0.1218,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
18.0,21.0,Turdus merula,Eurasian Blackbird,0.1326,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
21.0,24.0,Tringa totanus,Common Redshank,0.1109,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
30.0,33.0,Anas platyrhynchos,Mallard,0.1401,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
66.0,69.0,Numenius arquata,Eurasian Curlew,0.2698,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
84.0,87.0,Turdus merula,Eurasian Blackbird,0.1565,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
87.0,90.0,Turdus merula,Eurasian Blackbird,0.2581,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
93.0,96.0,Phylloscopus collybita,Common Chiffchaff,0.7030,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
96.0,99.0,Phylloscopus collybita,Common Chiffchaff,0.5636,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
96.0,99.0,Phoenicurus phoenicurus,Common Redstart,0.2214,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
99.0,102.0,Phoenicurus phoenicurus,Common Redstart,0.1286,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
99.0,102.0,Phylloscopus collybita,Common Chiffchaff,0.1065,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
108.0,111.0,Phylloscopus collybita,Common Chiffchaff,0.1954,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
111.0,114.0,Luscinia svecica,Bluethroat,0.3120,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
117.0,120.0,Phylloscopus collybita,Common Chiffchaff,0.1012,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
138.0,141.0,Turdus merula,Eurasian Blackbird,0.1951,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
153.0,156.0,Haematopus ostralegus,Eurasian Oystercatcher,0.1586,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
171.0,174.0,Tringa ochropus,Green Sandpiper,0.2706,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
171.0,174.0,Phylloscopus collybita,Common Chiffchaff,0.1010,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
186.0,189.0,Picus viridis,Eurasian Green Woodpecker,0.9811,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
189.0,192.0,Picus viridis,Eurasian Green Woodpecker,0.9988,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
204.0,207.0,Prunella modularis,Dunnock,0.2738,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
219.0,222.0,Tringa totanus,Common Redshank,0.1197,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
222.0,225.0,Regulus regulus,Goldcrest,0.1142,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
225.0,228.0,Anthus trivialis,Tree Pipit,0.1261,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
234.0,237.0,Turdus merula,Eurasian Blackbird,0.1033,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
249.0,252.0,Actitis hypoleucos,Common Sandpiper,0.1773,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
252.0,255.0,Thalasseus sandvicensis,Sandwich Tern,0.1731,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
276.0,279.0,Corvus monedula,Eurasian Jackdaw,0.1328,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
288.0,291.0,Corvus frugilegus,Rook,0.1122,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
300.0,303.0,Tringa nebularia,Common Greenshank,0.1510,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
300.0,303.0,Tringa totanus,Common Redshank,0.1013,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
321.0,324.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1714,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_190000.WAV
