Start (s),End (s),Scientific name,Common name,Confidence,File
87.0,90.0,Rallus aquaticus,Water Rail,0.1050,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
111.0,114.0,Fulica atra,Eurasian Coot,0.1378,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
207.0,210.0,Gallinula chloropus,Eurasian Moorhen,0.1749,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
237.0,240.0,Rallus aquaticus,Water Rail,0.1148,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
258.0,261.0,Fulica atra,Eurasian Coot,0.1181,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
279.0,282.0,Fulica atra,Eurasian Coot,0.1324,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
294.0,297.0,Turdus merula,Eurasian Blackbird,0.1393,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
297.0,300.0,Anas platyrhynchos,Mallard,0.3178,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
300.0,303.0,Gallinula chloropus,Eurasian Moorhen,0.1547,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
300.0,303.0,Anas platyrhynchos,Mallard,0.1353,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
324.0,327.0,Erithacus rubecula,European Robin,0.1061,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
330.0,333.0,Fulica atra,Eurasian Coot,0.1138,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
354.0,357.0,Fulica atra,Eurasian Coot,0.1467,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
375.0,378.0,Fulica atra,Eurasian Coot,0.1324,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
405.0,408.0,Fulica atra,Eurasian Coot,0.1166,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
408.0,411.0,Fulica atra,Eurasian Coot,0.1178,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
444.0,447.0,Fulica atra,Eurasian Coot,0.1234,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
459.0,462.0,Fulica atra,Eurasian Coot,0.1004,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
474.0,477.0,Fulica atra,Eurasian Coot,0.1228,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
477.0,480.0,Fulica atra,Eurasian Coot,0.1007,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
543.0,546.0,Fulica atra,Eurasian Coot,0.1071,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
579.0,582.0,Erithacus rubecula,European Robin,0.1513,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
585.0,588.0,Fulica atra,Eurasian Coot,0.1047,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250428_220000.WAV
