Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Phylloscopus collybita,Common Chiffchaff,0.2989,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
9.0,12.0,Phylloscopus collybita,Common Chiffchaff,0.4455,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
21.0,24.0,Passer domesticus,House Sparrow,0.2349,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
27.0,30.0,Phylloscopus collybita,Common Chiffchaff,0.3455,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
30.0,33.0,Phylloscopus collybita,Common Chiffchaff,0.3341,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
36.0,39.0,Passer domesticus,House Sparrow,0.1304,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
39.0,42.0,Passer domesticus,House Sparrow,0.1747,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
42.0,45.0,Passer domesticus,House Sparrow,0.3658,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
54.0,57.0,Passer domesticus,House Sparrow,0.1187,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
60.0,63.0,Passer domesticus,House Sparrow,0.1220,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
63.0,66.0,Passer domesticus,House Sparrow,0.1119,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
66.0,69.0,Phylloscopus collybita,Common Chiffchaff,0.7533,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
69.0,72.0,Passer domesticus,House Sparrow,0.1031,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
84.0,87.0,Passer domesticus,House Sparrow,0.1242,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
87.0,90.0,Passer domesticus,House Sparrow,0.3236,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
135.0,138.0,Phylloscopus collybita,Common Chiffchaff,0.8032,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
147.0,150.0,Phylloscopus collybita,Common Chiffchaff,0.4472,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
150.0,153.0,Phylloscopus collybita,Common Chiffchaff,0.5543,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
156.0,159.0,Phylloscopus collybita,Common Chiffchaff,0.4186,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
159.0,162.0,Phylloscopus collybita,Common Chiffchaff,0.4476,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
162.0,165.0,Passer domesticus,House Sparrow,0.1116,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
168.0,171.0,Phylloscopus collybita,Common Chiffchaff,0.7074,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
180.0,183.0,Phylloscopus collybita,Common Chiffchaff,0.4109,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
183.0,186.0,Phylloscopus collybita,Common Chiffchaff,0.6512,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
192.0,195.0,Phylloscopus collybita,Common Chiffchaff,0.5772,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
216.0,219.0,Phylloscopus collybita,Common Chiffchaff,0.9440,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
219.0,222.0,Phylloscopus collybita,Common Chiffchaff,0.3656,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
222.0,225.0,Passer domesticus,House Sparrow,0.1199,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_150000.WAV
