Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Picus viridis,Eurasian Green Woodpecker,0.1470,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
9.0,12.0,Picus viridis,Eurasian Green Woodpecker,0.5252,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
27.0,30.0,Curruca communis,Greater Whitethroat,0.1107,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
33.0,36.0,Curruca communis,Greater Whitethroat,0.4213,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
54.0,57.0,Curruca communis,Greater Whitethroat,0.4361,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
60.0,63.0,Curruca communis,Greater Whitethroat,0.7015,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
63.0,66.0,Hippolais polyglotta,Melodious Warbler,0.3540,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
63.0,66.0,Curruca communis,Greater Whitethroat,0.1645,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
66.0,69.0,Curruca communis,Greater Whitethroat,0.4750,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
66.0,69.0,Lanius collurio,Red-backed Shrike,0.1043,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
69.0,72.0,Curruca communis,Greater Whitethroat,0.9185,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
72.0,75.0,Hippolais polyglotta,Melodious Warbler,0.2125,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
72.0,75.0,Curruca communis,Greater Whitethroat,0.1483,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
72.0,75.0,Emberiza citrinella,Yellowhammer,0.1135,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
75.0,78.0,Emberiza citrinella,Yellowhammer,0.3816,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
78.0,81.0,Curruca communis,Greater Whitethroat,0.7375,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
81.0,84.0,Emberiza citrinella,Yellowhammer,0.2430,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
84.0,87.0,Curruca communis,Greater Whitethroat,0.3867,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
87.0,90.0,Curruca communis,Greater Whitethroat,0.8577,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
87.0,90.0,Emberiza citrinella,Yellowhammer,0.3675,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
90.0,93.0,Curruca communis,Greater Whitethroat,0.7308,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
90.0,93.0,Emberiza citrinella,Yellowhammer,0.1103,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
93.0,96.0,Emberiza citrinella,Yellowhammer,0.6118,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
93.0,96.0,Carduelis carduelis,European Goldfinch,0.1655,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
96.0,99.0,Curruca communis,Greater Whitethroat,0.2689,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
96.0,99.0,Emberiza citrinella,Yellowhammer,0.1593,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_060000.WAV
