Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Phylloscopus collybita,Common Chiffchaff,0.3402,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
18.0,21.0,Phylloscopus collybita,Common Chiffchaff,0.1208,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
69.0,72.0,Parus major,Great Tit,0.1167,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
81.0,84.0,Lullula arborea,Wood Lark,0.1084,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
87.0,90.0,Passer domesticus,House Sparrow,0.2361,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
90.0,93.0,Luscinia svecica,Bluethroat,0.1766,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
93.0,96.0,Luscinia svecica,Bluethroat,0.1449,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
96.0,99.0,Passer domesticus,House Sparrow,0.7119,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
99.0,102.0,Passer domesticus,House Sparrow,0.3443,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
102.0,105.0,Passer domesticus,House Sparrow,0.1567,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
108.0,111.0,Tringa glareola,Wood Sandpiper,0.1072,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
111.0,114.0,Tadorna tadorna,Common Shelduck,0.1253,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
117.0,120.0,Passer domesticus,House Sparrow,0.1067,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
120.0,123.0,Passer domesticus,House Sparrow,0.1680,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
126.0,129.0,Passer domesticus,House Sparrow,0.2366,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
156.0,159.0,Passer domesticus,House Sparrow,0.1066,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
159.0,162.0,Passer domesticus,House Sparrow,0.1349,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
183.0,186.0,Sylvia atricapilla,Eurasian Blackcap,0.1079,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
189.0,192.0,Emberiza schoeniclus,Reed Bunting,0.2342,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
201.0,204.0,Parus major,Great Tit,0.6112,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
219.0,222.0,Sylvia atricapilla,Eurasian Blackcap,0.1284,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
222.0,225.0,Emberiza schoeniclus,Reed Bunting,0.4331,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
237.0,240.0,Carduelis carduelis,European Goldfinch,0.1057,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
249.0,252.0,Phylloscopus collybita,Common Chiffchaff,0.1439,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
258.0,261.0,Parus major,Great Tit,0.5362,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
267.0,270.0,Phylloscopus collybita,Common Chiffchaff,0.2020,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
267.0,270.0,Prunella modularis,Dunnock,0.1431,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
267.0,270.0,Emberiza schoeniclus,Reed Bunting,0.1279,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
291.0,294.0,Rallus aquaticus,Water Rail,0.2608,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
294.0,297.0,Phylloscopus collybita,Common Chiffchaff,0.2608,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
297.0,300.0,Emberiza schoeniclus,Reed Bunting,0.1039,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
315.0,318.0,Spinus spinus,Eurasian Siskin,0.1532,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
324.0,327.0,Passer domesticus,House Sparrow,0.3197,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
333.0,336.0,Phylloscopus collybita,Common Chiffchaff,0.2486,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
354.0,357.0,Passer domesticus,House Sparrow,0.1770,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
357.0,360.0,Passer domesticus,House Sparrow,0.1144,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
360.0,363.0,Passer domesticus,House Sparrow,0.1511,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
363.0,366.0,Passer domesticus,House Sparrow,0.1487,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
375.0,378.0,Parus major,Great Tit,0.1933,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
390.0,393.0,Motacilla alba,White Wagtail,0.1117,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
396.0,399.0,Rallus aquaticus,Water Rail,0.1471,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
396.0,399.0,Anas platyrhynchos,Mallard,0.1117,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
402.0,405.0,Tringa totanus,Common Redshank,0.1133,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
408.0,411.0,Passer domesticus,House Sparrow,0.1700,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
414.0,417.0,Phylloscopus collybita,Common Chiffchaff,0.1218,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
432.0,435.0,Corvus corone,Carrion Crow,0.1286,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
486.0,489.0,Lullula arborea,Wood Lark,0.1165,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
498.0,501.0,Falco tinnunculus,Eurasian Kestrel,0.2526,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
498.0,501.0,Jynx torquilla,Eurasian Wryneck,0.1048,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
501.0,504.0,Curruca communis,Greater Whitethroat,0.1285,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
501.0,504.0,Sylvia borin,Garden Warbler,0.1256,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
507.0,510.0,Falco tinnunculus,Eurasian Kestrel,0.2843,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
513.0,516.0,Motacilla alba,White Wagtail,0.1359,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
525.0,528.0,Falco tinnunculus,Eurasian Kestrel,0.6609,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
531.0,534.0,Falco tinnunculus,Eurasian Kestrel,0.8410,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
549.0,552.0,Lullula arborea,Wood Lark,0.2695,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_150000.WAV
