Start (s),End (s),Scientific name,Common name,Confidence,File
39.0,42.0,Fulica atra,Eurasian Coot,0.1516,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
93.0,96.0,Fulica atra,Eurasian Coot,0.2037,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
117.0,120.0,Fulica atra,Eurasian Coot,0.3486,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
120.0,123.0,Fulica atra,Eurasian Coot,0.1664,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
129.0,132.0,Fulica atra,Eurasian Coot,0.1127,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
132.0,135.0,Fulica atra,Eurasian Coot,0.1457,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
147.0,150.0,Fulica atra,Eurasian Coot,0.1189,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
153.0,156.0,Fulica atra,Eurasian Coot,0.1204,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
159.0,162.0,Fulica atra,Eurasian Coot,0.1876,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
159.0,162.0,Gallinula chloropus,Eurasian Moorhen,0.1709,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
186.0,189.0,Fulica atra,Eurasian Coot,0.1124,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
195.0,198.0,Fulica atra,Eurasian Coot,0.1182,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
198.0,201.0,Fulica atra,Eurasian Coot,0.1844,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
198.0,201.0,Gallinula chloropus,Eurasian Moorhen,0.1437,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
201.0,204.0,Fulica atra,Eurasian Coot,0.1880,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
201.0,204.0,Gallinula chloropus,Eurasian Moorhen,0.1504,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
204.0,207.0,Fulica atra,Eurasian Coot,0.1077,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
207.0,210.0,Gallinula chloropus,Eurasian Moorhen,0.1023,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
216.0,219.0,Fulica atra,Eurasian Coot,0.1300,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
240.0,243.0,Fulica atra,Eurasian Coot,0.2353,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
240.0,243.0,Rallus aquaticus,Water Rail,0.1010,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
243.0,246.0,Fulica atra,Eurasian Coot,0.2054,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
243.0,246.0,Gallinula chloropus,Eurasian Moorhen,0.1422,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
246.0,249.0,Fulica atra,Eurasian Coot,0.2500,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
246.0,249.0,Gallinula chloropus,Eurasian Moorhen,0.1113,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
252.0,255.0,Fulica atra,Eurasian Coot,0.1114,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
255.0,258.0,Anas platyrhynchos,Mallard,0.5812,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
255.0,258.0,Corvus corone,Carrion Crow,0.2152,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
258.0,261.0,Fulica atra,Eurasian Coot,0.1307,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
279.0,282.0,Fulica atra,Eurasian Coot,0.1433,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
291.0,294.0,Fulica atra,Eurasian Coot,0.1651,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
351.0,354.0,Anas platyrhynchos,Mallard,0.1004,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
363.0,366.0,Fulica atra,Eurasian Coot,0.1034,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
366.0,369.0,Corvus frugilegus,Rook,0.1657,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
369.0,372.0,Corvus frugilegus,Rook,0.1384,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
378.0,381.0,Anas platyrhynchos,Mallard,0.1161,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
384.0,387.0,Rallus aquaticus,Water Rail,0.3956,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
387.0,390.0,Fulica atra,Eurasian Coot,0.1001,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
393.0,396.0,Fulica atra,Eurasian Coot,0.1349,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
396.0,399.0,Fulica atra,Eurasian Coot,0.1246,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_220000.WAV
