Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Turdus merula,Eurasian Blackbird,0.1260,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
30.0,33.0,Turdus merula,Eurasian Blackbird,0.5201,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
36.0,39.0,Turdus merula,Eurasian Blackbird,0.2736,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
42.0,45.0,Passer domesticus,House Sparrow,0.1275,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
45.0,48.0,Turdus merula,Eurasian Blackbird,0.2436,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
48.0,51.0,Passer domesticus,House Sparrow,0.1477,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
51.0,54.0,Turdus merula,Eurasian Blackbird,0.3714,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
54.0,57.0,Turdus merula,Eurasian Blackbird,0.1302,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
63.0,66.0,Turdus merula,Eurasian Blackbird,0.1670,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
63.0,66.0,Passer domesticus,House Sparrow,0.1442,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
66.0,69.0,Turdus merula,Eurasian Blackbird,0.1632,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
78.0,81.0,Passer domesticus,House Sparrow,0.1160,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
84.0,87.0,Turdus merula,Eurasian Blackbird,0.1070,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
90.0,93.0,Turdus merula,Eurasian Blackbird,0.3842,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
93.0,96.0,Turdus merula,Eurasian Blackbird,0.2466,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
96.0,99.0,Passer domesticus,House Sparrow,0.1269,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
111.0,114.0,Turdus merula,Eurasian Blackbird,0.1166,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
120.0,123.0,Passer domesticus,House Sparrow,0.2658,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
129.0,132.0,Passer domesticus,House Sparrow,0.1583,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
147.0,150.0,Passer domesticus,House Sparrow,0.1077,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
171.0,174.0,Turdus merula,Eurasian Blackbird,0.1556,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
177.0,180.0,Sylvia atricapilla,Eurasian Blackcap,0.2894,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
183.0,186.0,Turdus merula,Eurasian Blackbird,0.2375,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
198.0,201.0,Turdus merula,Eurasian Blackbird,0.1406,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
210.0,213.0,Turdus merula,Eurasian Blackbird,0.1216,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
219.0,222.0,Turdus merula,Eurasian Blackbird,0.1843,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
258.0,261.0,Buteo buteo,Common Buzzard,0.1116,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
264.0,267.0,Turdus merula,Eurasian Blackbird,0.1200,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
270.0,273.0,Turdus merula,Eurasian Blackbird,0.1536,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
276.0,279.0,Oriolus oriolus,Eurasian Golden Oriole,0.1274,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
303.0,306.0,Turdus merula,Eurasian Blackbird,0.2298,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
324.0,327.0,Turdus merula,Eurasian Blackbird,0.1815,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_200000.WAV
