Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Erithacus rubecula,European Robin,0.1380,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
9.0,12.0,Chloris chloris,European Greenfinch,0.1540,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
18.0,21.0,Erithacus rubecula,European Robin,0.6959,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
24.0,27.0,Erithacus rubecula,European Robin,0.1389,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
30.0,33.0,Erithacus rubecula,European Robin,0.2067,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
33.0,36.0,Erithacus rubecula,European Robin,0.6380,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
45.0,48.0,Erithacus rubecula,European Robin,0.3966,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
51.0,54.0,Erithacus rubecula,European Robin,0.1357,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
54.0,57.0,Erithacus rubecula,European Robin,0.7241,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
66.0,69.0,Lophophanes cristatus,Crested Tit,0.2050,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
66.0,69.0,Vanellus vanellus,Northern Lapwing,0.1415,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
72.0,75.0,Erithacus rubecula,European Robin,0.4826,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
78.0,81.0,Erithacus rubecula,European Robin,0.2671,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
78.0,81.0,Parus major,Great Tit,0.1439,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
84.0,87.0,Erithacus rubecula,European Robin,0.5780,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
93.0,96.0,Passer domesticus,House Sparrow,0.1307,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
93.0,96.0,Erithacus rubecula,European Robin,0.1000,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
96.0,99.0,Erithacus rubecula,European Robin,0.1165,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
105.0,108.0,Erithacus rubecula,European Robin,0.3733,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_050000.WAV
