Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Rallus aquaticus,Water Rail,0.1235,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
6.0,9.0,Fulica atra,Eurasian Coot,0.2078,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
6.0,9.0,Gallinula chloropus,Eurasian Moorhen,0.1653,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
24.0,27.0,Rallus aquaticus,Water Rail,0.1121,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
27.0,30.0,Fulica atra,Eurasian Coot,0.1935,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
27.0,30.0,Rallus aquaticus,Water Rail,0.1101,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
33.0,36.0,Fulica atra,Eurasian Coot,0.1777,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
45.0,48.0,Fulica atra,Eurasian Coot,0.1081,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
96.0,99.0,Fulica atra,Eurasian Coot,0.1102,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
96.0,99.0,Gallinula chloropus,Eurasian Moorhen,0.1036,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
105.0,108.0,Fulica atra,Eurasian Coot,0.1125,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
120.0,123.0,Rallus aquaticus,Water Rail,0.1784,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
126.0,129.0,Rallus aquaticus,Water Rail,0.3702,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
153.0,156.0,Rallus aquaticus,Water Rail,0.1157,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
192.0,195.0,Fulica atra,Eurasian Coot,0.2767,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
198.0,201.0,Fulica atra,Eurasian Coot,0.1777,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
198.0,201.0,Gallinula chloropus,Eurasian Moorhen,0.1220,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
201.0,204.0,Fulica atra,Eurasian Coot,0.1512,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250426_220000.WAV
