Start (s),End (s),Scientific name,Common name,Confidence,File
21.0,24.0,Corvus corone,Carrion Crow,0.3847,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
33.0,36.0,Corvus corone,Carrion Crow,0.6093,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
36.0,39.0,Corvus corone,Carrion Crow,0.3485,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
39.0,42.0,Corvus corone,Carrion Crow,0.2539,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
42.0,45.0,Corvus corone,Carrion Crow,0.2740,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
45.0,48.0,Corvus corone,Carrion Crow,0.1303,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
54.0,57.0,Corvus corone,Carrion Crow,0.2869,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
57.0,60.0,Corvus corone,Carrion Crow,0.3701,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
57.0,60.0,Corvus frugilegus,Rook,0.1133,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
60.0,63.0,Corvus frugilegus,Rook,0.5524,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
60.0,63.0,Corvus corone,Carrion Crow,0.2195,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
102.0,105.0,Chroicocephalus ridibundus,Black-headed Gull,0.1663,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
120.0,123.0,Chroicocephalus ridibundus,Black-headed Gull,0.1019,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
132.0,135.0,Corvus frugilegus,Rook,0.2016,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
141.0,144.0,Corvus frugilegus,Rook,0.2386,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
156.0,159.0,Pyrrhula pyrrhula,Eurasian Bullfinch,0.1774,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
156.0,159.0,Haematopus ostralegus,Eurasian Oystercatcher,0.1215,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
174.0,177.0,Acrocephalus scirpaceus,Eurasian Reed Warbler,0.1480,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
180.0,183.0,Passer domesticus,House Sparrow,0.1923,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
192.0,195.0,Parus major,Great Tit,0.8365,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_180000.WAV
