Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Fulica atra,Eurasian Coot,0.1457,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
3.0,6.0,Gallinula chloropus,Eurasian Moorhen,0.1371,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
21.0,24.0,Fulica atra,Eurasian Coot,0.1221,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
45.0,48.0,Fulica atra,Eurasian Coot,0.1975,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
48.0,51.0,Fulica atra,Eurasian Coot,0.1795,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
54.0,57.0,Fulica atra,Eurasian Coot,0.1666,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
57.0,60.0,Fulica atra,Eurasian Coot,0.1627,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
63.0,66.0,Fulica atra,Eurasian Coot,0.1596,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
66.0,69.0,Fulica atra,Eurasian Coot,0.1286,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
69.0,72.0,Fulica atra,Eurasian Coot,0.3453,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
90.0,93.0,Fulica atra,Eurasian Coot,0.1005,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
102.0,105.0,Fulica atra,Eurasian Coot,0.1088,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
105.0,108.0,Fulica atra,Eurasian Coot,0.1034,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
285.0,288.0,Fulica atra,Eurasian Coot,0.1160,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
369.0,372.0,Fulica atra,Eurasian Coot,0.1573,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
414.0,417.0,Corvus frugilegus,Rook,0.1393,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
426.0,429.0,Ardea cinerea,Gray Heron,0.1291,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
468.0,471.0,Fulica atra,Eurasian Coot,0.1120,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
474.0,477.0,Fulica atra,Eurasian Coot,0.1069,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_220000.WAV
