Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Fulica atra,Eurasian Coot,0.1372,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
60.0,63.0,Fulica atra,Eurasian Coot,0.1105,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
66.0,69.0,Anas crecca,Green-winged Teal,0.1114,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
69.0,72.0,Tringa totanus,Common Redshank,0.1066,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
180.0,183.0,Anas platyrhynchos,Mallard,0.2622,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
189.0,192.0,Numenius arquata,Eurasian Curlew,0.1024,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
216.0,219.0,Anas platyrhynchos,Mallard,0.1721,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
246.0,249.0,Numenius arquata,Eurasian Curlew,0.1315,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
294.0,297.0,Fulica atra,Eurasian Coot,0.1165,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
327.0,330.0,Fulica atra,Eurasian Coot,0.1270,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
339.0,342.0,Fulica atra,Eurasian Coot,0.1180,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
375.0,378.0,Fulica atra,Eurasian Coot,0.1901,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
381.0,384.0,Fulica atra,Eurasian Coot,0.1335,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
381.0,384.0,Anas platyrhynchos,Mallard,0.1074,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
531.0,534.0,Anas platyrhynchos,Mallard,0.1457,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_020000.WAV
