Start (s),End (s),Scientific name,Common name,Confidence,File
45.0,48.0,Fulica atra,Eurasian Coot,0.1320,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
72.0,75.0,Fulica atra,Eurasian Coot,0.1777,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
72.0,75.0,Rallus aquaticus,Water Rail,0.1038,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
75.0,78.0,Fulica atra,Eurasian Coot,0.3157,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
75.0,78.0,Gallinula chloropus,Eurasian Moorhen,0.2215,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
75.0,78.0,Anas platyrhynchos,Mallard,0.1558,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
78.0,81.0,Fulica atra,Eurasian Coot,0.1482,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
90.0,93.0,Rallus aquaticus,Water Rail,0.1270,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
93.0,96.0,Fulica atra,Eurasian Coot,0.1351,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
96.0,99.0,Fulica atra,Eurasian Coot,0.1577,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
99.0,102.0,Fulica atra,Eurasian Coot,0.1555,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
108.0,111.0,Fulica atra,Eurasian Coot,0.1411,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
117.0,120.0,Fulica atra,Eurasian Coot,0.3258,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
120.0,123.0,Fulica atra,Eurasian Coot,0.2790,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
120.0,123.0,Rallus aquaticus,Water Rail,0.1235,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
129.0,132.0,Fulica atra,Eurasian Coot,0.1370,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
129.0,132.0,Gallinula chloropus,Eurasian Moorhen,0.1011,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
135.0,138.0,Fulica atra,Eurasian Coot,0.1180,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
135.0,138.0,Gallinula chloropus,Eurasian Moorhen,0.1148,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
138.0,141.0,Rallus aquaticus,Water Rail,0.1218,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
141.0,144.0,Rallus aquaticus,Water Rail,0.1139,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
153.0,156.0,Rallus aquaticus,Water Rail,0.1025,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
189.0,192.0,Fulica atra,Eurasian Coot,0.1136,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
189.0,192.0,Anthus trivialis,Tree Pipit,0.1135,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
195.0,198.0,Gallinula chloropus,Eurasian Moorhen,0.1749,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
198.0,201.0,Rallus aquaticus,Water Rail,0.1270,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
201.0,204.0,Gallinula chloropus,Eurasian Moorhen,0.1304,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
201.0,204.0,Fulica atra,Eurasian Coot,0.1223,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
204.0,207.0,Fulica atra,Eurasian Coot,0.1432,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
213.0,216.0,Fulica atra,Eurasian Coot,0.2111,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
225.0,228.0,Fulica atra,Eurasian Coot,0.1541,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_230000.WAV
