Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Phylloscopus collybita,Common Chiffchaff,0.6425,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
9.0,12.0,Emberiza schoeniclus,Reed Bunting,0.1719,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
18.0,21.0,Turdus merula,Eurasian Blackbird,0.2948,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
36.0,39.0,Columba palumbus,Common Wood-Pigeon,0.1855,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
36.0,39.0,Streptopelia decaocto,Eurasian Collared-Dove,0.1693,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
39.0,42.0,Luscinia svecica,Bluethroat,0.1867,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
42.0,45.0,Sylvia atricapilla,Eurasian Blackcap,0.2755,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
45.0,48.0,Rallus aquaticus,Water Rail,0.1262,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
45.0,48.0,Turdus merula,Eurasian Blackbird,0.1244,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
48.0,51.0,Rallus aquaticus,Water Rail,0.1002,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
54.0,57.0,Turdus merula,Eurasian Blackbird,0.2541,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
57.0,60.0,Rallus aquaticus,Water Rail,0.1228,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
60.0,63.0,Turdus merula,Eurasian Blackbird,0.2355,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
63.0,66.0,Tringa totanus,Common Redshank,0.2039,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
69.0,72.0,Turdus merula,Eurasian Blackbird,0.8036,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
72.0,75.0,Curruca communis,Greater Whitethroat,0.1648,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
75.0,78.0,Curruca communis,Greater Whitethroat,0.1619,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
78.0,81.0,Turdus merula,Eurasian Blackbird,0.1003,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
84.0,87.0,Curruca communis,Greater Whitethroat,0.7916,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
90.0,93.0,Curruca communis,Greater Whitethroat,0.5491,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
93.0,96.0,Curruca communis,Greater Whitethroat,0.8410,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
96.0,99.0,Turdus merula,Eurasian Blackbird,0.5414,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
102.0,105.0,Turdus merula,Eurasian Blackbird,0.4791,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
105.0,108.0,Turdus merula,Eurasian Blackbird,0.2938,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
108.0,111.0,Rallus aquaticus,Water Rail,0.1717,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
111.0,114.0,Turdus merula,Eurasian Blackbird,0.2327,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
114.0,117.0,Turdus merula,Eurasian Blackbird,0.2641,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
117.0,120.0,Turdus merula,Eurasian Blackbird,0.6345,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
120.0,123.0,Turdus merula,Eurasian Blackbird,0.2343,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
123.0,126.0,Turdus merula,Eurasian Blackbird,0.4412,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
123.0,126.0,Rallus aquaticus,Water Rail,0.1934,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
126.0,129.0,Charadrius dubius,Little Ringed Plover,0.2505,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
129.0,132.0,Rallus aquaticus,Water Rail,0.1997,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
129.0,132.0,Turdus merula,Eurasian Blackbird,0.1648,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
132.0,135.0,Turdus merula,Eurasian Blackbird,0.2210,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
135.0,138.0,Turdus merula,Eurasian Blackbird,0.5050,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
144.0,147.0,Turdus merula,Eurasian Blackbird,0.1497,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
153.0,156.0,Turdus merula,Eurasian Blackbird,0.5274,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
159.0,162.0,Turdus merula,Eurasian Blackbird,0.6260,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
162.0,165.0,Turdus merula,Eurasian Blackbird,0.3556,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
168.0,171.0,Turdus merula,Eurasian Blackbird,0.3004,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
168.0,171.0,Rallus aquaticus,Water Rail,0.2351,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
171.0,174.0,Rallus aquaticus,Water Rail,0.1995,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
174.0,177.0,Sylvia atricapilla,Eurasian Blackcap,0.1236,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
180.0,183.0,Turdus merula,Eurasian Blackbird,0.3269,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
180.0,183.0,Rallus aquaticus,Water Rail,0.1231,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
195.0,198.0,Turdus merula,Eurasian Blackbird,0.1569,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
201.0,204.0,Turdus merula,Eurasian Blackbird,0.4987,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
204.0,207.0,Rallus aquaticus,Water Rail,0.2597,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
207.0,210.0,Curruca communis,Greater Whitethroat,0.7346,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
216.0,219.0,Rallus aquaticus,Water Rail,0.1310,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
216.0,219.0,Emberiza schoeniclus,Reed Bunting,0.1246,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
222.0,225.0,Rallus aquaticus,Water Rail,0.4734,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
225.0,228.0,Fulica atra,Eurasian Coot,0.1451,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
225.0,228.0,Rallus aquaticus,Water Rail,0.1179,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
237.0,240.0,Oriolus oriolus,Eurasian Golden Oriole,0.1024,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
240.0,243.0,Turdus merula,Eurasian Blackbird,0.3123,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
249.0,252.0,Rallus aquaticus,Water Rail,0.6105,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
252.0,255.0,Rallus aquaticus,Water Rail,0.1578,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
258.0,261.0,Fulica atra,Eurasian Coot,0.1759,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
264.0,267.0,Turdus merula,Eurasian Blackbird,0.1271,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
270.0,273.0,Turdus merula,Eurasian Blackbird,0.2043,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
270.0,273.0,Fulica atra,Eurasian Coot,0.1022,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
273.0,276.0,Chroicocephalus ridibundus,Black-headed Gull,0.3182,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
273.0,276.0,Turdus merula,Eurasian Blackbird,0.2033,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
279.0,282.0,Turdus merula,Eurasian Blackbird,0.2816,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
282.0,285.0,Rallus aquaticus,Water Rail,0.1878,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
282.0,285.0,Anas platyrhynchos,Mallard,0.1472,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
282.0,285.0,Chroicocephalus ridibundus,Black-headed Gull,0.1338,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
285.0,288.0,Rallus aquaticus,Water Rail,0.1253,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
291.0,294.0,Turdus merula,Eurasian Blackbird,0.3010,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
294.0,297.0,Turdus merula,Eurasian Blackbird,0.2067,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
297.0,300.0,Rallus aquaticus,Water Rail,0.2943,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
300.0,303.0,Rallus aquaticus,Water Rail,0.3684,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
300.0,303.0,Turdus merula,Eurasian Blackbird,0.3452,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
312.0,315.0,Turdus merula,Eurasian Blackbird,0.4778,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
315.0,318.0,Numenius arquata,Eurasian Curlew,0.1236,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
318.0,321.0,Turdus merula,Eurasian Blackbird,0.6590,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
318.0,321.0,Rallus aquaticus,Water Rail,0.1916,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_170000.WAV
