Start (s),End (s),Scientific name,Common name,Confidence,File
39.0,42.0,Sylvia atricapilla,Eurasian Blackcap,0.2746,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
39.0,42.0,Curruca communis,Greater Whitethroat,0.1359,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
42.0,45.0,Curruca communis,Greater Whitethroat,0.2710,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
51.0,54.0,Curruca communis,Greater Whitethroat,0.2773,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
60.0,63.0,Curruca communis,Greater Whitethroat,0.2240,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
63.0,66.0,Sylvia atricapilla,Eurasian Blackcap,0.3706,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
63.0,66.0,Curruca communis,Greater Whitethroat,0.2802,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
66.0,69.0,Curruca communis,Greater Whitethroat,0.5904,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
72.0,75.0,Curruca communis,Greater Whitethroat,0.1522,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
75.0,78.0,Sylvia atricapilla,Eurasian Blackcap,0.4399,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
78.0,81.0,Curruca communis,Greater Whitethroat,0.2718,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
78.0,81.0,Sylvia atricapilla,Eurasian Blackcap,0.2175,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
81.0,84.0,Lullula arborea,Wood Lark,0.1112,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
87.0,90.0,Curruca communis,Greater Whitethroat,0.1372,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
96.0,99.0,Curruca communis,Greater Whitethroat,0.2633,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
102.0,105.0,Sylvia atricapilla,Eurasian Blackcap,0.6581,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
117.0,120.0,Curruca communis,Greater Whitethroat,0.1021,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
120.0,123.0,Sylvia atricapilla,Eurasian Blackcap,0.3353,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
123.0,126.0,Sylvia atricapilla,Eurasian Blackcap,0.5577,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
135.0,138.0,Curruca communis,Greater Whitethroat,0.1055,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
183.0,186.0,Lullula arborea,Wood Lark,0.1076,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
198.0,201.0,Streptopelia turtur,European Turtle-Dove,0.1781,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
219.0,222.0,Curruca communis,Greater Whitethroat,0.1764,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
222.0,225.0,Emberiza schoeniclus,Reed Bunting,0.1013,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
234.0,237.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1991,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
234.0,237.0,Emberiza schoeniclus,Reed Bunting,0.1666,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
237.0,240.0,Curruca communis,Greater Whitethroat,0.1674,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
237.0,240.0,Emberiza schoeniclus,Reed Bunting,0.1003,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
246.0,249.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1422,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
249.0,252.0,Cyanistes caeruleus,Eurasian Blue Tit,0.4587,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
261.0,264.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1630,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
273.0,276.0,Curruca communis,Greater Whitethroat,0.1072,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
288.0,291.0,Curruca communis,Greater Whitethroat,0.5959,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
294.0,297.0,Curruca communis,Greater Whitethroat,0.2555,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
297.0,300.0,Anthus trivialis,Tree Pipit,0.1236,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
300.0,303.0,Curruca communis,Greater Whitethroat,0.2249,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
303.0,306.0,Emberiza schoeniclus,Reed Bunting,0.1367,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
312.0,315.0,Emberiza schoeniclus,Reed Bunting,0.1937,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
312.0,315.0,Phylloscopus trochilus,Willow Warbler,0.1369,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
318.0,321.0,Curruca communis,Greater Whitethroat,0.2000,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
321.0,324.0,Turdus merula,Eurasian Blackbird,0.2969,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
324.0,327.0,Curruca communis,Greater Whitethroat,0.1516,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
330.0,333.0,Turdus merula,Eurasian Blackbird,0.4525,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
333.0,336.0,Curruca communis,Greater Whitethroat,0.2824,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
342.0,345.0,Curruca communis,Greater Whitethroat,0.1320,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
351.0,354.0,Curruca communis,Greater Whitethroat,0.4107,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
354.0,357.0,Curruca communis,Greater Whitethroat,0.5127,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
357.0,360.0,Troglodytes troglodytes,Eurasian Wren,0.2271,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
360.0,363.0,Curruca communis,Greater Whitethroat,0.1013,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
372.0,375.0,Anthus trivialis,Tree Pipit,0.1275,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
375.0,378.0,Emberiza schoeniclus,Reed Bunting,0.1836,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
375.0,378.0,Phylloscopus collybita,Common Chiffchaff,0.1021,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
378.0,381.0,Emberiza schoeniclus,Reed Bunting,0.1540,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
384.0,387.0,Phylloscopus collybita,Common Chiffchaff,0.4070,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
384.0,387.0,Emberiza schoeniclus,Reed Bunting,0.1556,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
384.0,387.0,Locustella luscinioides,Savi's Warbler,0.1062,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
390.0,393.0,Phylloscopus collybita,Common Chiffchaff,0.4122,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
390.0,393.0,Emberiza schoeniclus,Reed Bunting,0.2044,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
393.0,396.0,Phylloscopus collybita,Common Chiffchaff,0.1808,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
393.0,396.0,Emberiza schoeniclus,Reed Bunting,0.1573,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
396.0,399.0,Curruca communis,Greater Whitethroat,0.1386,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
396.0,399.0,Locustella naevia,Common Grasshopper-Warbler,0.1157,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
399.0,402.0,Phylloscopus collybita,Common Chiffchaff,0.2715,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
399.0,402.0,Curruca communis,Greater Whitethroat,0.1468,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
408.0,411.0,Phylloscopus collybita,Common Chiffchaff,0.3441,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
411.0,414.0,Phylloscopus collybita,Common Chiffchaff,0.1555,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
414.0,417.0,Curruca communis,Greater Whitethroat,0.1391,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
417.0,420.0,Curruca communis,Greater Whitethroat,0.1494,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
423.0,426.0,Streptopelia turtur,European Turtle-Dove,0.1983,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
423.0,426.0,Columba palumbus,Common Wood-Pigeon,0.1237,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
444.0,447.0,Phylloscopus collybita,Common Chiffchaff,0.2511,A:/data/audio/25042025_09052025_wiesengut/25042025_30042025_10m1h/A023\20250429_060000.WAV
