Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Phylloscopus collybita,Common Chiffchaff,0.1959,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
0.0,3.0,Parus major,Great Tit,0.1621,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
3.0,6.0,Parus major,Great Tit,0.4619,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
6.0,9.0,Columba palumbus,Common Wood-Pigeon,0.2981,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
6.0,9.0,Phylloscopus collybita,Common Chiffchaff,0.1846,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
9.0,12.0,Phylloscopus collybita,Common Chiffchaff,0.7118,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
12.0,15.0,Phylloscopus collybita,Common Chiffchaff,0.8005,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
12.0,15.0,Certhia brachydactyla,Short-toed Treecreeper,0.2148,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
15.0,18.0,Phylloscopus collybita,Common Chiffchaff,0.5819,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
18.0,21.0,Phylloscopus collybita,Common Chiffchaff,0.3717,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
21.0,24.0,Certhia brachydactyla,Short-toed Treecreeper,0.7484,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
24.0,27.0,Phylloscopus collybita,Common Chiffchaff,0.2532,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
27.0,30.0,Phylloscopus collybita,Common Chiffchaff,0.9148,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
30.0,33.0,Parus major,Great Tit,0.5450,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
33.0,36.0,Troglodytes troglodytes,Eurasian Wren,0.1167,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
42.0,45.0,Sylvia borin,Garden Warbler,0.7224,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
42.0,45.0,Curruca communis,Greater Whitethroat,0.1315,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
48.0,51.0,Certhia brachydactyla,Short-toed Treecreeper,0.1509,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
51.0,54.0,Phylloscopus collybita,Common Chiffchaff,0.2246,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
54.0,57.0,Certhia brachydactyla,Short-toed Treecreeper,0.3127,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
57.0,60.0,Parus major,Great Tit,0.3245,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
60.0,63.0,Parus major,Great Tit,0.5955,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
63.0,66.0,Motacilla cinerea,Gray Wagtail,0.6968,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
66.0,69.0,Motacilla cinerea,Gray Wagtail,0.9533,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
72.0,75.0,Certhia brachydactyla,Short-toed Treecreeper,0.3127,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
75.0,78.0,Corvus corone,Carrion Crow,0.4319,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
75.0,78.0,Parus major,Great Tit,0.1104,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
78.0,81.0,Certhia brachydactyla,Short-toed Treecreeper,0.7887,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
81.0,84.0,Parus major,Great Tit,0.1550,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
84.0,87.0,Curruca communis,Greater Whitethroat,0.1420,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
87.0,90.0,Regulus ignicapilla,Common Firecrest,0.3919,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
90.0,93.0,Troglodytes troglodytes,Eurasian Wren,0.2301,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
93.0,96.0,Sylvia borin,Garden Warbler,0.7140,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
96.0,99.0,Sylvia borin,Garden Warbler,0.1471,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
99.0,102.0,Sylvia atricapilla,Eurasian Blackcap,0.2921,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
99.0,102.0,Parus major,Great Tit,0.1134,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
105.0,108.0,Sylvia borin,Garden Warbler,0.9125,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
105.0,108.0,Sylvia atricapilla,Eurasian Blackcap,0.1514,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
108.0,111.0,Parus major,Great Tit,0.2817,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
111.0,114.0,Parus major,Great Tit,0.5331,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
114.0,117.0,Parus major,Great Tit,0.3062,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
117.0,120.0,Parus major,Great Tit,0.7490,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
117.0,120.0,Hippolais polyglotta,Melodious Warbler,0.1493,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
117.0,120.0,Curruca communis,Greater Whitethroat,0.1181,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
120.0,123.0,Sylvia atricapilla,Eurasian Blackcap,0.1430,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
123.0,126.0,Parus major,Great Tit,0.3590,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
126.0,129.0,Sylvia borin,Garden Warbler,0.5696,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
126.0,129.0,Curruca communis,Greater Whitethroat,0.1072,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
126.0,129.0,Sylvia atricapilla,Eurasian Blackcap,0.1010,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
129.0,132.0,Parus major,Great Tit,0.9083,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
132.0,135.0,Parus major,Great Tit,0.7858,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
135.0,138.0,Parus major,Great Tit,0.2370,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
135.0,138.0,Sylvia atricapilla,Eurasian Blackcap,0.1266,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
138.0,141.0,Sylvia borin,Garden Warbler,0.2333,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
141.0,144.0,Parus major,Great Tit,0.8035,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
141.0,144.0,Sylvia atricapilla,Eurasian Blackcap,0.1141,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
144.0,147.0,Hippolais polyglotta,Melodious Warbler,0.6207,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
144.0,147.0,Sylvia borin,Garden Warbler,0.2154,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
144.0,147.0,Curruca communis,Greater Whitethroat,0.1147,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
147.0,150.0,Curruca communis,Greater Whitethroat,0.5006,F:/soundscape ecology/data/10m_1h/A024\20250430_080000.WAV
