Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Troglodytes troglodytes,Eurasian Wren,0.1016,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
6.0,9.0,Troglodytes troglodytes,Eurasian Wren,0.1031,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
9.0,12.0,Troglodytes troglodytes,Eurasian Wren,0.3375,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
9.0,12.0,Columba palumbus,Common Wood-Pigeon,0.1386,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
18.0,21.0,Columba palumbus,Common Wood-Pigeon,0.1063,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
21.0,24.0,Columba oenas,Stock Dove,0.1962,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
21.0,24.0,Troglodytes troglodytes,Eurasian Wren,0.1739,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
24.0,27.0,Troglodytes troglodytes,Eurasian Wren,0.2373,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
27.0,30.0,Troglodytes troglodytes,Eurasian Wren,0.2837,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
27.0,30.0,Columba oenas,Stock Dove,0.1021,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
30.0,33.0,Anthus trivialis,Tree Pipit,0.1362,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
30.0,33.0,Troglodytes troglodytes,Eurasian Wren,0.1186,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
33.0,36.0,Troglodytes troglodytes,Eurasian Wren,0.1155,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
36.0,39.0,Troglodytes troglodytes,Eurasian Wren,0.1466,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
42.0,45.0,Troglodytes troglodytes,Eurasian Wren,0.3835,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
45.0,48.0,Troglodytes troglodytes,Eurasian Wren,0.1728,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
48.0,51.0,Troglodytes troglodytes,Eurasian Wren,0.1170,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
54.0,57.0,Troglodytes troglodytes,Eurasian Wren,0.2155,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
69.0,72.0,Troglodytes troglodytes,Eurasian Wren,0.4343,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
78.0,81.0,Troglodytes troglodytes,Eurasian Wren,0.1025,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
84.0,87.0,Troglodytes troglodytes,Eurasian Wren,0.5406,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
84.0,87.0,Emberiza citrinella,Yellowhammer,0.1180,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
93.0,96.0,Troglodytes troglodytes,Eurasian Wren,0.4491,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
99.0,102.0,Sylvia atricapilla,Eurasian Blackcap,0.2959,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
105.0,108.0,Troglodytes troglodytes,Eurasian Wren,0.2519,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
105.0,108.0,Acrocephalus scirpaceus,Eurasian Reed Warbler,0.1796,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
138.0,141.0,Troglodytes troglodytes,Eurasian Wren,0.1256,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
141.0,144.0,Troglodytes troglodytes,Eurasian Wren,0.1445,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
144.0,147.0,Parus major,Great Tit,0.2905,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
147.0,150.0,Parus major,Great Tit,0.2018,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
153.0,156.0,Parus major,Great Tit,0.4006,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
153.0,156.0,Anthus trivialis,Tree Pipit,0.1138,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
156.0,159.0,Troglodytes troglodytes,Eurasian Wren,0.2078,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
159.0,162.0,Troglodytes troglodytes,Eurasian Wren,0.1153,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
165.0,168.0,Parus major,Great Tit,0.3849,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
171.0,174.0,Troglodytes troglodytes,Eurasian Wren,0.1059,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
183.0,186.0,Parus major,Great Tit,0.5357,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
183.0,186.0,Picus viridis,Eurasian Green Woodpecker,0.1015,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
186.0,189.0,Troglodytes troglodytes,Eurasian Wren,0.3071,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
189.0,192.0,Apus apus,Common Swift,0.2772,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
192.0,195.0,Parus major,Great Tit,0.6865,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
195.0,198.0,Sylvia atricapilla,Eurasian Blackcap,0.1075,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
198.0,201.0,Troglodytes troglodytes,Eurasian Wren,0.2202,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
207.0,210.0,Anthus trivialis,Tree Pipit,0.1295,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
210.0,213.0,Troglodytes troglodytes,Eurasian Wren,0.1252,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
210.0,213.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1066,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
213.0,216.0,Certhia brachydactyla,Short-toed Treecreeper,0.1793,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
222.0,225.0,Troglodytes troglodytes,Eurasian Wren,0.4483,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
231.0,234.0,Troglodytes troglodytes,Eurasian Wren,0.1283,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
234.0,237.0,Troglodytes troglodytes,Eurasian Wren,0.7202,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
237.0,240.0,Prunella modularis,Dunnock,0.1842,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
237.0,240.0,Parus major,Great Tit,0.1257,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
240.0,243.0,Sylvia borin,Garden Warbler,0.5672,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
240.0,243.0,Hippolais polyglotta,Melodious Warbler,0.1511,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
240.0,243.0,Curruca communis,Greater Whitethroat,0.1442,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
246.0,249.0,Troglodytes troglodytes,Eurasian Wren,0.1868,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
246.0,249.0,Locustella naevia,Common Grasshopper-Warbler,0.1866,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
249.0,252.0,Sylvia borin,Garden Warbler,0.1582,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
255.0,258.0,Troglodytes troglodytes,Eurasian Wren,0.1922,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
255.0,258.0,Sylvia borin,Garden Warbler,0.1167,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
267.0,270.0,Sylvia borin,Garden Warbler,0.1278,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
267.0,270.0,Hippolais polyglotta,Melodious Warbler,0.1014,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
279.0,282.0,Sylvia borin,Garden Warbler,0.2734,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
285.0,288.0,Sylvia borin,Garden Warbler,0.1248,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
291.0,294.0,Emberiza schoeniclus,Reed Bunting,0.1047,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
297.0,300.0,Troglodytes troglodytes,Eurasian Wren,0.3167,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
303.0,306.0,Sylvia atricapilla,Eurasian Blackcap,0.2225,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
303.0,306.0,Sylvia borin,Garden Warbler,0.1089,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
306.0,309.0,Sylvia borin,Garden Warbler,0.1425,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
309.0,312.0,Troglodytes troglodytes,Eurasian Wren,0.3294,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
318.0,321.0,Certhia brachydactyla,Short-toed Treecreeper,0.1001,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
324.0,327.0,Sylvia borin,Garden Warbler,0.2444,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
324.0,327.0,Troglodytes troglodytes,Eurasian Wren,0.1349,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
336.0,339.0,Troglodytes troglodytes,Eurasian Wren,0.3399,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
342.0,345.0,Sylvia borin,Garden Warbler,0.1421,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
348.0,351.0,Troglodytes troglodytes,Eurasian Wren,0.1036,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
351.0,354.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1016,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
354.0,357.0,Curruca communis,Greater Whitethroat,0.1692,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
354.0,357.0,Sylvia borin,Garden Warbler,0.1311,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
363.0,366.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1702,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
372.0,375.0,Buteo buteo,Common Buzzard,0.1555,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
384.0,387.0,Hippolais polyglotta,Melodious Warbler,0.1122,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
387.0,390.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1365,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
393.0,396.0,Troglodytes troglodytes,Eurasian Wren,0.1290,F:/soundscape ecology/data/10m_1h/A024\20250429_060000.WAV
