Start (s),End (s),Scientific name,Common name,Confidence,File
21.0,24.0,Rallus aquaticus,Water Rail,0.1045,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
99.0,102.0,Turdus philomelos,Song Thrush,0.1126,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
255.0,258.0,Rallus aquaticus,Water Rail,0.1306,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
282.0,285.0,Erithacus rubecula,European Robin,0.1313,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
324.0,327.0,Erithacus rubecula,European Robin,0.1371,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
372.0,375.0,Carduelis carduelis,European Goldfinch,0.1246,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
384.0,387.0,Rallus aquaticus,Water Rail,0.2249,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
396.0,399.0,Fulica atra,Eurasian Coot,0.1291,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
423.0,426.0,Regulus regulus,Goldcrest,0.3114,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
426.0,429.0,Erithacus rubecula,European Robin,0.3047,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
432.0,435.0,Muscicapa striata,Spotted Flycatcher,0.1483,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
471.0,474.0,Erithacus rubecula,European Robin,0.2328,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
495.0,498.0,Fulica atra,Eurasian Coot,0.1008,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
537.0,540.0,Rallus aquaticus,Water Rail,0.1037,F:/soundscape ecology/data/10m_1h/A024\20250429_000000.WAV
