Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Parus major,Great Tit,0.9267,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
3.0,6.0,Parus major,Great Tit,0.9834,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
6.0,9.0,Parus major,Great Tit,0.9328,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
6.0,9.0,Muscicapa striata,Spotted Flycatcher,0.1858,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
15.0,18.0,Parus major,Great Tit,0.8068,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
18.0,21.0,Parus major,Great Tit,0.8623,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
21.0,24.0,Parus major,Great Tit,0.9745,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
24.0,27.0,Parus major,Great Tit,0.6864,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
27.0,30.0,Parus major,Great Tit,0.9742,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
30.0,33.0,Parus major,Great Tit,0.6986,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
33.0,36.0,Parus major,Great Tit,0.9299,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
36.0,39.0,Parus major,Great Tit,0.9061,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
39.0,42.0,Parus major,Great Tit,0.3116,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
39.0,42.0,Sylvia atricapilla,Eurasian Blackcap,0.1273,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
45.0,48.0,Sylvia borin,Garden Warbler,0.4070,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
48.0,51.0,Sylvia borin,Garden Warbler,0.1996,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
54.0,57.0,Columba palumbus,Common Wood-Pigeon,0.9573,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
57.0,60.0,Parus major,Great Tit,0.9720,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
57.0,60.0,Columba palumbus,Common Wood-Pigeon,0.6409,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
60.0,63.0,Columba palumbus,Common Wood-Pigeon,0.9795,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
63.0,66.0,Columba palumbus,Common Wood-Pigeon,0.3499,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
66.0,69.0,Parus major,Great Tit,0.8850,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
69.0,72.0,Parus major,Great Tit,0.9969,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
72.0,75.0,Buteo buteo,Common Buzzard,0.4739,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
75.0,78.0,Parus major,Great Tit,0.9824,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
78.0,81.0,Parus major,Great Tit,0.9055,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
81.0,84.0,Parus major,Great Tit,0.9386,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
81.0,84.0,Pica pica,Eurasian Magpie,0.1081,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
84.0,87.0,Parus major,Great Tit,0.5105,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
84.0,87.0,Sylvia atricapilla,Eurasian Blackcap,0.1287,F:/soundscape ecology/data/10m_1h/A024\20250429_110000.WAV
