Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Parus major,Great Tit,0.2723,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
3.0,6.0,Parus major,Great Tit,0.2849,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
39.0,42.0,Tringa ochropus,Green Sandpiper,0.2471,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
39.0,42.0,Tringa glareola,Wood Sandpiper,0.2451,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
48.0,51.0,Numenius phaeopus,Whimbrel,0.1268,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
57.0,60.0,Hirundo rustica,Barn Swallow,0.4625,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
60.0,63.0,Hirundo rustica,Barn Swallow,0.7907,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
78.0,81.0,Phylloscopus collybita,Common Chiffchaff,0.7219,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
81.0,84.0,Parus major,Great Tit,0.4275,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
90.0,93.0,Phylloscopus collybita,Common Chiffchaff,0.3787,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
111.0,114.0,Phylloscopus collybita,Common Chiffchaff,0.3657,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
126.0,129.0,Phylloscopus collybita,Common Chiffchaff,0.8801,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
138.0,141.0,Phylloscopus collybita,Common Chiffchaff,0.2313,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
255.0,258.0,Curruca communis,Greater Whitethroat,0.2587,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
255.0,258.0,Saxicola rubetra,Whinchat,0.1014,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
261.0,264.0,Curruca communis,Greater Whitethroat,0.2962,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
264.0,267.0,Curruca communis,Greater Whitethroat,0.1549,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
279.0,282.0,Curruca communis,Greater Whitethroat,0.1301,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
321.0,324.0,Curruca communis,Greater Whitethroat,0.1664,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
381.0,384.0,Motacilla alba,White Wagtail,0.2045,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
384.0,387.0,Motacilla alba,White Wagtail,0.3340,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250430_120000.WAV
