Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Phylloscopus collybita,Common Chiffchaff,0.2941,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
9.0,12.0,Parus major,Great Tit,0.1140,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
18.0,21.0,Parus major,Great Tit,0.2701,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
18.0,21.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1309,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
24.0,27.0,Phylloscopus collybita,Common Chiffchaff,0.1949,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
27.0,30.0,Parus major,Great Tit,0.1467,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
33.0,36.0,Parus major,Great Tit,0.1199,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
39.0,42.0,Parus major,Great Tit,0.1163,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
45.0,48.0,Phylloscopus collybita,Common Chiffchaff,0.1781,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
57.0,60.0,Garrulus glandarius,Eurasian Jay,0.1229,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
60.0,63.0,Alopochen aegyptiaca,Egyptian Goose,0.1757,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
63.0,66.0,Parus major,Great Tit,0.3005,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
66.0,69.0,Parus major,Great Tit,0.1019,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
75.0,78.0,Phylloscopus collybita,Common Chiffchaff,0.1619,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
78.0,81.0,Parus major,Great Tit,0.1758,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
87.0,90.0,Phylloscopus collybita,Common Chiffchaff,0.1503,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
99.0,102.0,Parus major,Great Tit,0.1742,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
102.0,105.0,Phylloscopus collybita,Common Chiffchaff,0.2593,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
108.0,111.0,Parus major,Great Tit,0.1070,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
117.0,120.0,Phylloscopus collybita,Common Chiffchaff,0.1398,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
171.0,174.0,Parus major,Great Tit,0.1356,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
174.0,177.0,Turdus merula,Eurasian Blackbird,0.9801,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_100000.WAV
