Start (s),End (s),Scientific name,Common name,Confidence,File
24.0,27.0,Passer domesticus,House Sparrow,0.1032,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
27.0,30.0,Curruca communis,Greater Whitethroat,0.1276,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
27.0,30.0,Phylloscopus collybita,Common Chiffchaff,0.1208,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
27.0,30.0,Linaria cannabina,Eurasian Linnet,0.1072,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
33.0,36.0,Passer domesticus,House Sparrow,0.1859,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
54.0,57.0,Parus major,Great Tit,0.4809,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
60.0,63.0,Passer domesticus,House Sparrow,0.2027,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
66.0,69.0,Parus major,Great Tit,0.7255,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
78.0,81.0,Phylloscopus collybita,Common Chiffchaff,0.1288,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
81.0,84.0,Passer domesticus,House Sparrow,0.2626,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
84.0,87.0,Passer domesticus,House Sparrow,0.1721,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
90.0,93.0,Passer domesticus,House Sparrow,0.1496,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
108.0,111.0,Passer domesticus,House Sparrow,0.2775,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
117.0,120.0,Phylloscopus collybita,Common Chiffchaff,0.6495,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
120.0,123.0,Curruca communis,Greater Whitethroat,0.2469,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
129.0,132.0,Curruca communis,Greater Whitethroat,0.4958,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
135.0,138.0,Curruca communis,Greater Whitethroat,0.1392,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
147.0,150.0,Sylvia borin,Garden Warbler,0.1432,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
147.0,150.0,Curruca communis,Greater Whitethroat,0.1141,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
150.0,153.0,Sylvia borin,Garden Warbler,0.1449,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
153.0,156.0,Sylvia borin,Garden Warbler,0.3906,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
159.0,162.0,Sylvia borin,Garden Warbler,0.2950,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
162.0,165.0,Curruca communis,Greater Whitethroat,0.1096,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
168.0,171.0,Sylvia borin,Garden Warbler,0.1856,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
171.0,174.0,Sylvia borin,Garden Warbler,0.1502,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
177.0,180.0,Sylvia borin,Garden Warbler,0.1654,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
180.0,183.0,Sylvia borin,Garden Warbler,0.3494,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
198.0,201.0,Sylvia borin,Garden Warbler,0.1698,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
201.0,204.0,Curruca communis,Greater Whitethroat,0.1071,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
207.0,210.0,Sylvia borin,Garden Warbler,0.2654,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
216.0,219.0,Phylloscopus collybita,Common Chiffchaff,0.1842,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
228.0,231.0,Sylvia borin,Garden Warbler,0.2345,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
231.0,234.0,Hippolais polyglotta,Melodious Warbler,0.1451,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
234.0,237.0,Motacilla flava,Western Yellow Wagtail,0.2452,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
237.0,240.0,Motacilla flava,Western Yellow Wagtail,0.1109,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
249.0,252.0,Sylvia borin,Garden Warbler,0.2334,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
249.0,252.0,Phylloscopus collybita,Common Chiffchaff,0.1637,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
270.0,273.0,Ardea cinerea,Gray Heron,0.3910,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
276.0,279.0,Phylloscopus collybita,Common Chiffchaff,0.2118,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
309.0,312.0,Turdus merula,Eurasian Blackbird,0.2077,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
315.0,318.0,Turdus merula,Eurasian Blackbird,0.2770,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
321.0,324.0,Turdus merula,Eurasian Blackbird,0.4785,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
324.0,327.0,Turdus merula,Eurasian Blackbird,0.1273,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
327.0,330.0,Turdus merula,Eurasian Blackbird,0.3819,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
339.0,342.0,Turdus merula,Eurasian Blackbird,0.5871,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
351.0,354.0,Turdus merula,Eurasian Blackbird,0.7608,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
354.0,357.0,Turdus merula,Eurasian Blackbird,0.3443,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
357.0,360.0,Turdus merula,Eurasian Blackbird,0.1640,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
360.0,363.0,Turdus merula,Eurasian Blackbird,0.4309,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
366.0,369.0,Turdus merula,Eurasian Blackbird,0.6272,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
372.0,375.0,Turdus merula,Eurasian Blackbird,0.3840,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250429_090000.WAV
