Start (s),End (s),Scientific name,Common name,Confidence,File
39.0,42.0,Corvus frugilegus,Rook,0.1545,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
54.0,57.0,Corvus frugilegus,Rook,0.4800,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
57.0,60.0,Corvus frugilegus,Rook,0.1441,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
117.0,120.0,Corvus frugilegus,Rook,0.1486,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
303.0,306.0,Corvus frugilegus,Rook,0.2974,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
348.0,351.0,Charadrius dubius,Little Ringed Plover,0.2260,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
387.0,390.0,Corvus frugilegus,Rook,0.6773,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
390.0,393.0,Corvus frugilegus,Rook,0.1035,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
438.0,441.0,Corvus frugilegus,Rook,0.2383,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
444.0,447.0,Turdus merula,Eurasian Blackbird,0.1850,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
480.0,483.0,Alauda arvensis,Eurasian Skylark,0.2129,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
483.0,486.0,Alauda arvensis,Eurasian Skylark,0.2118,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
486.0,489.0,Alauda arvensis,Eurasian Skylark,0.1688,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
489.0,492.0,Alauda arvensis,Eurasian Skylark,0.1438,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
504.0,507.0,Alauda arvensis,Eurasian Skylark,0.2406,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
507.0,510.0,Alauda arvensis,Eurasian Skylark,0.2279,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
510.0,513.0,Alauda arvensis,Eurasian Skylark,0.2347,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
525.0,528.0,Corvus frugilegus,Rook,0.1577,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
558.0,561.0,Anas platyrhynchos,Mallard,0.1572,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250426_050000.WAV
