Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Turdus merula,Eurasian Blackbird,0.9705,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
3.0,6.0,Turdus merula,Eurasian Blackbird,0.9754,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
6.0,9.0,Turdus merula,Eurasian Blackbird,0.9690,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
9.0,12.0,Turdus merula,Eurasian Blackbird,0.9770,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
12.0,15.0,Turdus merula,Eurasian Blackbird,0.7864,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
15.0,18.0,Turdus merula,Eurasian Blackbird,0.8001,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
18.0,21.0,Turdus merula,Eurasian Blackbird,0.9032,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
24.0,27.0,Turdus merula,Eurasian Blackbird,0.9908,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
27.0,30.0,Turdus merula,Eurasian Blackbird,0.8059,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
27.0,30.0,Tringa ochropus,Green Sandpiper,0.1645,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
30.0,33.0,Turdus merula,Eurasian Blackbird,0.9887,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
33.0,36.0,Turdus merula,Eurasian Blackbird,0.9942,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
36.0,39.0,Turdus merula,Eurasian Blackbird,0.6579,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
39.0,42.0,Turdus merula,Eurasian Blackbird,0.9734,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
42.0,45.0,Turdus merula,Eurasian Blackbird,0.8166,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
45.0,48.0,Turdus merula,Eurasian Blackbird,0.9758,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
48.0,51.0,Turdus merula,Eurasian Blackbird,0.9952,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
51.0,54.0,Turdus merula,Eurasian Blackbird,0.9549,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
54.0,57.0,Turdus merula,Eurasian Blackbird,0.9925,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
57.0,60.0,Turdus merula,Eurasian Blackbird,0.9905,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
60.0,63.0,Turdus merula,Eurasian Blackbird,0.9926,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
63.0,66.0,Turdus merula,Eurasian Blackbird,0.9954,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
66.0,69.0,Turdus merula,Eurasian Blackbird,0.9798,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
69.0,72.0,Turdus merula,Eurasian Blackbird,0.9955,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
72.0,75.0,Turdus merula,Eurasian Blackbird,0.9694,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
75.0,78.0,Turdus merula,Eurasian Blackbird,0.9932,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
78.0,81.0,Turdus merula,Eurasian Blackbird,0.9757,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
81.0,84.0,Turdus merula,Eurasian Blackbird,0.9907,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
84.0,87.0,Turdus merula,Eurasian Blackbird,0.9382,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
87.0,90.0,Turdus merula,Eurasian Blackbird,0.9442,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
90.0,93.0,Turdus merula,Eurasian Blackbird,0.9865,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
93.0,96.0,Turdus merula,Eurasian Blackbird,0.9892,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_210000.WAV
