Start (s),End (s),Scientific name,Common name,Confidence,File
24.0,27.0,Ardea cinerea,Gray Heron,0.1930,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
42.0,45.0,Tringa totanus,Common Redshank,0.1005,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
45.0,48.0,Tringa totanus,Common Redshank,0.1035,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
87.0,90.0,Tringa totanus,Common Redshank,0.1339,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
108.0,111.0,Tringa totanus,Common Redshank,0.1301,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
114.0,117.0,Anas platyrhynchos,Mallard,0.1028,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
120.0,123.0,Gallinula chloropus,Eurasian Moorhen,0.1140,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
276.0,279.0,Corvus frugilegus,Rook,0.1069,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
285.0,288.0,Corvus frugilegus,Rook,0.1487,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
300.0,303.0,Erithacus rubecula,European Robin,0.1111,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
342.0,345.0,Fulica atra,Eurasian Coot,0.1184,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
348.0,351.0,Fulica atra,Eurasian Coot,0.1484,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
369.0,372.0,Fulica atra,Eurasian Coot,0.1021,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
372.0,375.0,Erithacus rubecula,European Robin,0.1384,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
375.0,378.0,Erithacus rubecula,European Robin,0.1025,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
396.0,399.0,Rallus aquaticus,Water Rail,0.1463,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
441.0,444.0,Anas platyrhynchos,Mallard,0.1090,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
465.0,468.0,Fulica atra,Eurasian Coot,0.1814,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
483.0,486.0,Corvus frugilegus,Rook,0.6081,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
582.0,585.0,Corvus corone,Carrion Crow,0.1082,/Users/sm/Documents/ARTS/Soundscape_ecology/data/XA23/20250427_010000.WAV
