Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Rallus aquaticus,Water Rail,0.1721,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
6.0,9.0,Rallus aquaticus,Water Rail,0.1253,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
12.0,15.0,Emberiza schoeniclus,Reed Bunting,0.1417,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
15.0,18.0,Phylloscopus collybita,Common Chiffchaff,0.3466,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
18.0,21.0,Sylvia atricapilla,Eurasian Blackcap,0.4197,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
30.0,33.0,Phylloscopus collybita,Common Chiffchaff,0.2704,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
33.0,36.0,Sylvia atricapilla,Eurasian Blackcap,0.3819,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
36.0,39.0,Rallus aquaticus,Water Rail,0.1154,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
45.0,48.0,Parus major,Great Tit,0.4763,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
45.0,48.0,Emberiza schoeniclus,Reed Bunting,0.2249,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
45.0,48.0,Luscinia svecica,Bluethroat,0.1791,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
51.0,54.0,Phylloscopus collybita,Common Chiffchaff,0.1293,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
54.0,57.0,Phylloscopus collybita,Common Chiffchaff,0.7893,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
54.0,57.0,Luscinia svecica,Bluethroat,0.1517,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
57.0,60.0,Emberiza schoeniclus,Reed Bunting,0.1271,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
87.0,90.0,Rallus aquaticus,Water Rail,0.1305,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
150.0,153.0,Fulica atra,Eurasian Coot,0.1365,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
156.0,159.0,Phylloscopus collybita,Common Chiffchaff,0.6133,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
159.0,162.0,Emberiza schoeniclus,Reed Bunting,0.1245,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
162.0,165.0,Rallus aquaticus,Water Rail,0.1379,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
162.0,165.0,Fulica atra,Eurasian Coot,0.1305,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
165.0,168.0,Rallus aquaticus,Water Rail,0.3891,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
168.0,171.0,Emberiza schoeniclus,Reed Bunting,0.3868,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
168.0,171.0,Luscinia svecica,Bluethroat,0.1050,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
171.0,174.0,Picus viridis,Eurasian Green Woodpecker,0.9371,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
174.0,177.0,Prunella modularis,Dunnock,0.1720,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
183.0,186.0,Phylloscopus collybita,Common Chiffchaff,0.1138,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
192.0,195.0,Phylloscopus collybita,Common Chiffchaff,0.8381,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
201.0,204.0,Phylloscopus collybita,Common Chiffchaff,0.1041,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
201.0,204.0,Emberiza schoeniclus,Reed Bunting,0.1010,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
204.0,207.0,Phylloscopus collybita,Common Chiffchaff,0.5805,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
207.0,210.0,Phylloscopus collybita,Common Chiffchaff,0.7688,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
216.0,219.0,Phylloscopus collybita,Common Chiffchaff,0.3067,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
216.0,219.0,Parus major,Great Tit,0.1214,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
228.0,231.0,Phylloscopus collybita,Common Chiffchaff,0.8705,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
231.0,234.0,Phylloscopus collybita,Common Chiffchaff,0.1095,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
240.0,243.0,Phylloscopus collybita,Common Chiffchaff,0.2835,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
249.0,252.0,Phylloscopus collybita,Common Chiffchaff,0.8050,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
252.0,255.0,Phylloscopus collybita,Common Chiffchaff,0.5234,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
252.0,255.0,Emberiza schoeniclus,Reed Bunting,0.1321,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
267.0,270.0,Phylloscopus collybita,Common Chiffchaff,0.3738,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
267.0,270.0,Luscinia svecica,Bluethroat,0.1651,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
282.0,285.0,Luscinia svecica,Bluethroat,0.1507,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
288.0,291.0,Emberiza schoeniclus,Reed Bunting,0.5151,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
288.0,291.0,Rallus aquaticus,Water Rail,0.1048,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
297.0,300.0,Luscinia svecica,Bluethroat,0.3284,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
297.0,300.0,Phylloscopus collybita,Common Chiffchaff,0.3184,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
297.0,300.0,Emberiza schoeniclus,Reed Bunting,0.1062,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
300.0,303.0,Emberiza schoeniclus,Reed Bunting,0.2281,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
300.0,303.0,Phylloscopus collybita,Common Chiffchaff,0.1550,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
300.0,303.0,Luscinia svecica,Bluethroat,0.1510,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
300.0,303.0,Parus major,Great Tit,0.1412,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
303.0,306.0,Rallus aquaticus,Water Rail,0.1691,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
315.0,318.0,Rallus aquaticus,Water Rail,0.1715,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
318.0,321.0,Acrocephalus arundinaceus,Great Reed Warbler,0.4728,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250429_180000.WAV
