Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Fulica atra,Eurasian Coot,0.6616,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
12.0,15.0,Rallus aquaticus,Water Rail,0.2091,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
12.0,15.0,Fulica atra,Eurasian Coot,0.1450,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
15.0,18.0,Turdus merula,Eurasian Blackbird,0.2575,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
21.0,24.0,Rallus aquaticus,Water Rail,0.5678,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
21.0,24.0,Fulica atra,Eurasian Coot,0.1154,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
27.0,30.0,Haematopus ostralegus,Eurasian Oystercatcher,0.5930,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
36.0,39.0,Rallus aquaticus,Water Rail,0.3597,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
39.0,42.0,Fulica atra,Eurasian Coot,0.1187,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
45.0,48.0,Numenius arquata,Eurasian Curlew,0.4223,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
45.0,48.0,Fulica atra,Eurasian Coot,0.1300,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
48.0,51.0,Rallus aquaticus,Water Rail,0.1275,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
54.0,57.0,Turdus merula,Eurasian Blackbird,0.3634,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
69.0,72.0,Emberiza schoeniclus,Reed Bunting,0.1110,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
117.0,120.0,Parus major,Great Tit,0.7923,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
123.0,126.0,Fulica atra,Eurasian Coot,0.3240,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
141.0,144.0,Fulica atra,Eurasian Coot,0.3877,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
153.0,156.0,Emberiza schoeniclus,Reed Bunting,0.1410,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
156.0,159.0,Turdus merula,Eurasian Blackbird,0.7297,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
162.0,165.0,Fulica atra,Eurasian Coot,0.2622,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
165.0,168.0,Rallus aquaticus,Water Rail,0.1284,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
165.0,168.0,Fulica atra,Eurasian Coot,0.1200,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
174.0,177.0,Fulica atra,Eurasian Coot,0.1253,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
228.0,231.0,Fulica atra,Eurasian Coot,0.1407,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
228.0,231.0,Rallus aquaticus,Water Rail,0.1016,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
231.0,234.0,Fulica atra,Eurasian Coot,0.1185,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
240.0,243.0,Fulica atra,Eurasian Coot,0.3088,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250426_160000.WAV
