Start (s),End (s),Scientific name,Common name,Confidence,File
60.0,63.0,Phylloscopus collybita,Common Chiffchaff,0.6410,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250430_110000.WAV
69.0,72.0,Phylloscopus collybita,Common Chiffchaff,0.4049,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250430_110000.WAV
75.0,78.0,Phylloscopus collybita,Common Chiffchaff,0.1225,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250430_110000.WAV
75.0,78.0,Curruca communis,Greater Whitethroat,0.1086,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250430_110000.WAV
93.0,96.0,Emberiza schoeniclus,Reed Bunting,0.1626,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250430_110000.WAV
96.0,99.0,Curruca curruca,Lesser Whitethroat,0.3916,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250430_110000.WAV
96.0,99.0,Phylloscopus collybita,Common Chiffchaff,0.1316,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250430_110000.WAV
99.0,102.0,Curruca communis,Greater Whitethroat,0.1688,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250430_110000.WAV
99.0,102.0,Phylloscopus collybita,Common Chiffchaff,0.1350,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250430_110000.WAV
99.0,102.0,Spinus spinus,Eurasian Siskin,0.1293,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250430_110000.WAV
102.0,105.0,Emberiza schoeniclus,Reed Bunting,0.1140,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A037\20250430_110000.WAV
