Start (s),End (s),Scientific name,Common name,Confidence,File
147.0,150.0,Gallinula chloropus,Eurasian Moorhen,0.2786,C:/Users/alfel/OneDrive/FELIX/Studium/Master/Soundscape Ecology/Report/Data processing/BirdNet analyzer/A022\20250426_000000.WAV
147.0,150.0,Anas platyrhynchos,Mallard,0.1032,C:/Users/alfel/OneDrive/FELIX/Studium/Master/Soundscape Ecology/Report/Data processing/BirdNet analyzer/A022\20250426_000000.WAV
327.0,330.0,Anas platyrhynchos,Mallard,0.2719,C:/Users/alfel/OneDrive/FELIX/Studium/Master/Soundscape Ecology/Report/Data processing/BirdNet analyzer/A022\20250426_000000.WAV
336.0,339.0,Corvus corone,Carrion Crow,0.6390,C:/Users/alfel/OneDrive/FELIX/Studium/Master/Soundscape Ecology/Report/Data processing/BirdNet analyzer/A022\20250426_000000.WAV
