Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Troglodytes troglodytes,Eurasian Wren,0.4346,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
6.0,9.0,Sylvia atricapilla,Eurasian Blackcap,0.3018,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
6.0,9.0,Sylvia borin,Garden Warbler,0.1301,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
9.0,12.0,Sylvia atricapilla,Eurasian Blackcap,0.2901,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
9.0,12.0,Hippolais polyglotta,Melodious Warbler,0.1412,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
12.0,15.0,Curruca communis,Greater Whitethroat,0.1456,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
12.0,15.0,Linaria cannabina,Eurasian Linnet,0.1344,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
18.0,21.0,Curruca communis,Greater Whitethroat,0.1468,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
24.0,27.0,Sylvia atricapilla,Eurasian Blackcap,0.2091,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
24.0,27.0,Curruca communis,Greater Whitethroat,0.1582,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
24.0,27.0,Hippolais polyglotta,Melodious Warbler,0.1321,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
30.0,33.0,Parus major,Great Tit,0.5887,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
36.0,39.0,Curruca communis,Greater Whitethroat,0.5667,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
42.0,45.0,Parus major,Great Tit,0.2437,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
48.0,51.0,Curruca communis,Greater Whitethroat,0.1577,F:/soundscape ecology/data/10m_1h/A027\20250429_080000.WAV
