Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Turdus merula,Eurasian Blackbird,0.4073,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
18.0,21.0,Turdus merula,Eurasian Blackbird,0.2585,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
21.0,24.0,Carduelis carduelis,European Goldfinch,0.2535,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
24.0,27.0,Turdus merula,Eurasian Blackbird,0.3685,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
24.0,27.0,Carduelis carduelis,European Goldfinch,0.1174,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
45.0,48.0,Turdus merula,Eurasian Blackbird,0.9549,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
48.0,51.0,Turdus merula,Eurasian Blackbird,0.7247,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
51.0,54.0,Turdus merula,Eurasian Blackbird,0.5688,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
57.0,60.0,Turdus merula,Eurasian Blackbird,0.1509,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
195.0,198.0,Turdus merula,Eurasian Blackbird,0.3845,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
198.0,201.0,Turdus merula,Eurasian Blackbird,0.2319,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
204.0,207.0,Milvus milvus,Red Kite,0.1158,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
216.0,219.0,Turdus merula,Eurasian Blackbird,0.3488,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
258.0,261.0,Pyrrhula pyrrhula,Eurasian Bullfinch,0.1237,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
330.0,333.0,Buteo buteo,Common Buzzard,0.1808,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
396.0,399.0,Turdus merula,Eurasian Blackbird,0.1680,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
411.0,414.0,Oriolus oriolus,Eurasian Golden Oriole,0.1055,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
426.0,429.0,Turdus merula,Eurasian Blackbird,0.2374,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
432.0,435.0,Turdus merula,Eurasian Blackbird,0.1199,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
435.0,438.0,Turdus merula,Eurasian Blackbird,0.2688,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
480.0,483.0,Turdus merula,Eurasian Blackbird,0.6618,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
483.0,486.0,Anas crecca,Green-winged Teal,0.1738,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
513.0,516.0,Turdus merula,Eurasian Blackbird,0.1509,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
525.0,528.0,Turdus merula,Eurasian Blackbird,0.1134,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
534.0,537.0,Turdus merula,Eurasian Blackbird,0.3052,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
546.0,549.0,Turdus merula,Eurasian Blackbird,0.1328,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
555.0,558.0,Turdus merula,Eurasian Blackbird,0.1792,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
579.0,582.0,Turdus merula,Eurasian Blackbird,0.3050,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
591.0,594.0,Turdus merula,Eurasian Blackbird,0.2114,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
594.0,597.0,Turdus merula,Eurasian Blackbird,0.1099,F:/soundscape ecology/data/10m_1h/A027\20250428_210000.WAV
