Start (s),End (s),Scientific name,Common name,Confidence,File
18.0,21.0,Turdus merula,Eurasian Blackbird,0.1458,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
30.0,33.0,Turdus merula,Eurasian Blackbird,0.1228,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
36.0,39.0,Turdus merula,Eurasian Blackbird,0.1031,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
45.0,48.0,Buteo buteo,Common Buzzard,0.1106,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
48.0,51.0,Turdus merula,Eurasian Blackbird,0.1923,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
63.0,66.0,Turdus merula,Eurasian Blackbird,0.1072,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
81.0,84.0,Turdus merula,Eurasian Blackbird,0.7763,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
84.0,87.0,Sylvia atricapilla,Eurasian Blackcap,0.2737,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
84.0,87.0,Buteo buteo,Common Buzzard,0.2675,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
87.0,90.0,Sylvia atricapilla,Eurasian Blackcap,0.1988,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
90.0,93.0,Buteo buteo,Common Buzzard,0.3685,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
96.0,99.0,Turdus merula,Eurasian Blackbird,0.1424,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
132.0,135.0,Turdus merula,Eurasian Blackbird,0.1895,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
138.0,141.0,Turdus merula,Eurasian Blackbird,0.1722,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
165.0,168.0,Turdus merula,Eurasian Blackbird,0.1544,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
195.0,198.0,Parus major,Great Tit,0.1619,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
216.0,219.0,Parus major,Great Tit,0.1239,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
252.0,255.0,Turdus merula,Eurasian Blackbird,0.1080,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
255.0,258.0,Turdus merula,Eurasian Blackbird,0.5633,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
264.0,267.0,Turdus merula,Eurasian Blackbird,0.2064,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
300.0,303.0,Phylloscopus trochilus,Willow Warbler,0.1778,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
300.0,303.0,Phoenicurus phoenicurus,Common Redstart,0.1176,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
303.0,306.0,Buteo buteo,Common Buzzard,0.1064,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
375.0,378.0,Turdus merula,Eurasian Blackbird,0.1190,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
402.0,405.0,Turdus merula,Eurasian Blackbird,0.4126,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
405.0,408.0,Turdus merula,Eurasian Blackbird,0.5417,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
408.0,411.0,Turdus merula,Eurasian Blackbird,0.6676,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
414.0,417.0,Turdus merula,Eurasian Blackbird,0.1839,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
417.0,420.0,Turdus merula,Eurasian Blackbird,0.2186,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
420.0,423.0,Turdus merula,Eurasian Blackbird,0.1095,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
423.0,426.0,Turdus merula,Eurasian Blackbird,0.3790,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
429.0,432.0,Turdus merula,Eurasian Blackbird,0.2620,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
435.0,438.0,Turdus merula,Eurasian Blackbird,0.3214,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
441.0,444.0,Turdus merula,Eurasian Blackbird,0.4224,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
447.0,450.0,Turdus merula,Eurasian Blackbird,0.3703,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
450.0,453.0,Turdus merula,Eurasian Blackbird,0.2087,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
453.0,456.0,Turdus merula,Eurasian Blackbird,0.3694,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
465.0,468.0,Turdus merula,Eurasian Blackbird,0.6046,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
468.0,471.0,Egretta garzetta,Little Egret,0.3256,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
495.0,498.0,Turdus merula,Eurasian Blackbird,0.5804,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
498.0,501.0,Turdus merula,Eurasian Blackbird,0.3106,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
504.0,507.0,Turdus merula,Eurasian Blackbird,0.6335,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
510.0,513.0,Turdus merula,Eurasian Blackbird,0.6105,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
513.0,516.0,Turdus merula,Eurasian Blackbird,0.1437,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
522.0,525.0,Turdus merula,Eurasian Blackbird,0.2209,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
531.0,534.0,Certhia brachydactyla,Short-toed Treecreeper,0.2952,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
588.0,591.0,Turdus merula,Eurasian Blackbird,0.3619,F:/soundscape ecology/data/10m_1h/A027\20250428_200001.WAV
