Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Erithacus rubecula,European Robin,0.1279,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
21.0,24.0,Cyanistes caeruleus,Eurasian Blue Tit,0.6394,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
24.0,27.0,Emberiza schoeniclus,Reed Bunting,0.1220,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
27.0,30.0,Cyanistes caeruleus,Eurasian Blue Tit,0.7029,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
30.0,33.0,Turdus merula,Eurasian Blackbird,0.3104,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
33.0,36.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1098,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
36.0,39.0,Turdus merula,Eurasian Blackbird,0.6993,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
39.0,42.0,Turdus merula,Eurasian Blackbird,0.2190,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
39.0,42.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1075,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
42.0,45.0,Rallus aquaticus,Water Rail,0.2246,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
48.0,51.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1630,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
48.0,51.0,Emberiza citrinella,Yellowhammer,0.1180,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
51.0,54.0,Turdus merula,Eurasian Blackbird,0.6769,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
57.0,60.0,Turdus merula,Eurasian Blackbird,0.3719,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
57.0,60.0,Cyanistes caeruleus,Eurasian Blue Tit,0.2623,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
63.0,66.0,Turdus merula,Eurasian Blackbird,0.1997,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
63.0,66.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1692,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
63.0,66.0,Prunella modularis,Dunnock,0.1228,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
66.0,69.0,Cyanistes caeruleus,Eurasian Blue Tit,0.6521,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
66.0,69.0,Emberiza citrinella,Yellowhammer,0.1122,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
69.0,72.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1880,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
81.0,84.0,Emberiza schoeniclus,Reed Bunting,0.4201,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
84.0,87.0,Turdus merula,Eurasian Blackbird,0.2556,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
84.0,87.0,Cyanistes caeruleus,Eurasian Blue Tit,0.2360,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
87.0,90.0,Emberiza schoeniclus,Reed Bunting,0.4956,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
87.0,90.0,Phylloscopus collybita,Common Chiffchaff,0.2742,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
90.0,93.0,Phylloscopus collybita,Common Chiffchaff,0.6904,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
93.0,96.0,Turdus merula,Eurasian Blackbird,0.2691,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
96.0,99.0,Phylloscopus collybita,Common Chiffchaff,0.4053,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
102.0,105.0,Turdus merula,Eurasian Blackbird,0.2664,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
111.0,114.0,Turdus merula,Eurasian Blackbird,0.1946,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
117.0,120.0,Phylloscopus collybita,Common Chiffchaff,0.6062,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
117.0,120.0,Emberiza schoeniclus,Reed Bunting,0.1146,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
126.0,129.0,Emberiza citrinella,Yellowhammer,0.4838,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
129.0,132.0,Phylloscopus collybita,Common Chiffchaff,0.1867,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
132.0,135.0,Emberiza citrinella,Yellowhammer,0.1110,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
138.0,141.0,Cyanistes caeruleus,Eurasian Blue Tit,0.2773,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
144.0,147.0,Phylloscopus collybita,Common Chiffchaff,0.1528,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
150.0,153.0,Sylvia atricapilla,Eurasian Blackcap,0.1144,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
156.0,159.0,Emberiza citrinella,Yellowhammer,0.1259,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
162.0,165.0,Charadrius dubius,Little Ringed Plover,0.1187,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
165.0,168.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1636,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
165.0,168.0,Turdus merula,Eurasian Blackbird,0.1459,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
165.0,168.0,Emberiza citrinella,Yellowhammer,0.1056,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
168.0,171.0,Emberiza citrinella,Yellowhammer,0.1610,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
171.0,174.0,Emberiza citrinella,Yellowhammer,0.3232,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
174.0,177.0,Emberiza citrinella,Yellowhammer,0.4052,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
174.0,177.0,Cyanistes caeruleus,Eurasian Blue Tit,0.2336,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
177.0,180.0,Turdus merula,Eurasian Blackbird,0.6358,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
180.0,183.0,Emberiza citrinella,Yellowhammer,0.1472,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
183.0,186.0,Emberiza citrinella,Yellowhammer,0.3661,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
186.0,189.0,Emberiza citrinella,Yellowhammer,0.3456,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
192.0,195.0,Cyanistes caeruleus,Eurasian Blue Tit,0.5286,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
192.0,195.0,Turdus merula,Eurasian Blackbird,0.3683,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
195.0,198.0,Emberiza citrinella,Yellowhammer,0.2290,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
195.0,198.0,Fulica atra,Eurasian Coot,0.1557,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
195.0,198.0,Turdus merula,Eurasian Blackbird,0.1088,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
198.0,201.0,Actitis hypoleucos,Common Sandpiper,0.1297,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
201.0,204.0,Phoenicurus ochruros,Black Redstart,0.6800,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
201.0,204.0,Emberiza schoeniclus,Reed Bunting,0.1134,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
207.0,210.0,Emberiza citrinella,Yellowhammer,0.5926,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250429_170000.WAV
