Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Sylvia atricapilla,Eurasian Blackcap,0.3607,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250428_150000.WAV
21.0,24.0,Turdus merula,Eurasian Blackbird,0.1786,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250428_150000.WAV
27.0,30.0,Sylvia atricapilla,Eurasian Blackcap,0.3688,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250428_150000.WAV
27.0,30.0,Sylvia borin,Garden Warbler,0.2390,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250428_150000.WAV
30.0,33.0,Sylvia atricapilla,Eurasian Blackcap,0.9436,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250428_150000.WAV
36.0,39.0,Turdus merula,Eurasian Blackbird,0.1804,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250428_150000.WAV
48.0,51.0,Sylvia atricapilla,Eurasian Blackcap,0.3231,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250428_150000.WAV
51.0,54.0,Sylvia atricapilla,Eurasian Blackcap,0.3260,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250428_150000.WAV
54.0,57.0,Sylvia atricapilla,Eurasian Blackcap,0.9445,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250428_150000.WAV
57.0,60.0,Sylvia atricapilla,Eurasian Blackcap,0.4382,C:/Users/Maike/Dropbox/Uni Bonn/4. Semester/soundscape ecology/bericht/audiomoth data birdnet analysis 10 min 1 h/A029\20250428_150000.WAV
