Start (s),End (s),Scientific name,Common name,Confidence,File
81.0,84.0,Fulica atra,Eurasian Coot,0.1047,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
84.0,87.0,Rallus aquaticus,Water Rail,0.1063,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
87.0,90.0,Fulica atra,Eurasian Coot,0.1611,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
90.0,93.0,Fulica atra,Eurasian Coot,0.1175,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
93.0,96.0,Fulica atra,Eurasian Coot,0.1100,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
123.0,126.0,Erithacus rubecula,European Robin,0.2167,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
123.0,126.0,Locustella naevia,Common Grasshopper-Warbler,0.1124,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
150.0,153.0,Rallus aquaticus,Water Rail,0.1503,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
150.0,153.0,Fulica atra,Eurasian Coot,0.1113,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
153.0,156.0,Fulica atra,Eurasian Coot,0.1627,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
153.0,156.0,Rallus aquaticus,Water Rail,0.1562,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
162.0,165.0,Rallus aquaticus,Water Rail,0.1255,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
162.0,165.0,Fulica atra,Eurasian Coot,0.1036,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
186.0,189.0,Fulica atra,Eurasian Coot,0.1216,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
201.0,204.0,Gallinago gallinago,Common Snipe,0.8081,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
336.0,339.0,Erithacus rubecula,European Robin,0.1085,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
366.0,369.0,Corvus frugilegus,Rook,0.4394,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
366.0,369.0,Corvus corone,Carrion Crow,0.1176,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
381.0,384.0,Gallinula chloropus,Eurasian Moorhen,0.8295,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
525.0,528.0,Rallus aquaticus,Water Rail,0.1273,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
555.0,558.0,Rallus aquaticus,Water Rail,0.1692,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
555.0,558.0,Fulica atra,Eurasian Coot,0.1060,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
573.0,576.0,Fulica atra,Eurasian Coot,0.1690,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
573.0,576.0,Rallus aquaticus,Water Rail,0.1052,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
576.0,579.0,Fulica atra,Eurasian Coot,0.1256,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
588.0,591.0,Rallus aquaticus,Water Rail,0.1885,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
588.0,591.0,Fulica atra,Eurasian Coot,0.1007,F:/soundscape ecology/data/10m_1h/A024\20250427_220000.WAV
