Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.1502,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
6.0,9.0,Locustella naevia,Common Grasshopper-Warbler,0.1082,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
12.0,15.0,Motacilla alba,White Wagtail,0.1314,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
15.0,18.0,Turdus merula,Eurasian Blackbird,0.1235,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
15.0,18.0,Luscinia megarhynchos,Common Nightingale,0.1049,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
18.0,21.0,Fringilla coelebs,Common Chaffinch,0.1994,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
21.0,24.0,Turdus merula,Eurasian Blackbird,0.3263,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
24.0,27.0,Parus major,Great Tit,0.1144,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
36.0,39.0,Curruca communis,Greater Whitethroat,0.1980,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
39.0,42.0,Sylvia borin,Garden Warbler,0.1546,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
48.0,51.0,Parus major,Great Tit,0.1269,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
51.0,54.0,Emberiza citrinella,Yellowhammer,0.1312,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
66.0,69.0,Parus major,Great Tit,0.1582,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
72.0,75.0,Parus major,Great Tit,0.4996,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
72.0,75.0,Lullula arborea,Wood Lark,0.1249,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
75.0,78.0,Turdus merula,Eurasian Blackbird,0.1268,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
81.0,84.0,Parus major,Great Tit,0.1938,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
84.0,87.0,Anthus trivialis,Tree Pipit,0.1787,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
90.0,93.0,Jynx torquilla,Eurasian Wryneck,0.1255,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
93.0,96.0,Prunella modularis,Dunnock,0.4108,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
96.0,99.0,Parus major,Great Tit,0.1044,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
102.0,105.0,Certhia brachydactyla,Short-toed Treecreeper,0.2676,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
105.0,108.0,Parus major,Great Tit,0.1947,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
111.0,114.0,Turdus merula,Eurasian Blackbird,0.1495,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
111.0,114.0,Certhia brachydactyla,Short-toed Treecreeper,0.1023,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
159.0,162.0,Turdus merula,Eurasian Blackbird,0.2851,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
162.0,165.0,Parus major,Great Tit,0.2395,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
183.0,186.0,Certhia brachydactyla,Short-toed Treecreeper,0.2372,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
192.0,195.0,Oriolus oriolus,Eurasian Golden Oriole,0.1403,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
192.0,195.0,Turdus merula,Eurasian Blackbird,0.1033,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
198.0,201.0,Curruca communis,Greater Whitethroat,0.1125,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
204.0,207.0,Certhia brachydactyla,Short-toed Treecreeper,0.2714,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
204.0,207.0,Turdus merula,Eurasian Blackbird,0.1069,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
219.0,222.0,Parus major,Great Tit,0.1370,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
222.0,225.0,Certhia brachydactyla,Short-toed Treecreeper,0.3101,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
234.0,237.0,Phalacrocorax carbo,Great Cormorant,0.5427,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
240.0,243.0,Sylvia atricapilla,Eurasian Blackcap,0.1006,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
255.0,258.0,Turdus merula,Eurasian Blackbird,0.1291,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
264.0,267.0,Turdus merula,Eurasian Blackbird,0.1318,F:/soundscape ecology/data/10m_1h/A024\20250427_130000.WAV
