Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Certhia brachydactyla,Short-toed Treecreeper,0.8073,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
12.0,15.0,Anas crecca,Green-winged Teal,0.3083,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
18.0,21.0,Turdus merula,Eurasian Blackbird,0.6555,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
36.0,39.0,Turdus merula,Eurasian Blackbird,0.1217,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
51.0,54.0,Milvus milvus,Red Kite,0.3049,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
54.0,57.0,Buteo buteo,Common Buzzard,0.1254,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
57.0,60.0,Turdus merula,Eurasian Blackbird,0.1079,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
63.0,66.0,Turdus merula,Eurasian Blackbird,0.1041,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
69.0,72.0,Turdus merula,Eurasian Blackbird,0.1252,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
78.0,81.0,Curruca communis,Greater Whitethroat,0.1072,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
78.0,81.0,Milvus milvus,Red Kite,0.1017,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
81.0,84.0,Curruca communis,Greater Whitethroat,0.1017,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
96.0,99.0,Turdus merula,Eurasian Blackbird,0.1414,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
114.0,117.0,Chloris chloris,European Greenfinch,0.2815,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
117.0,120.0,Turdus merula,Eurasian Blackbird,0.3940,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
120.0,123.0,Buteo buteo,Common Buzzard,0.2290,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
129.0,132.0,Chloris chloris,European Greenfinch,0.1673,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
132.0,135.0,Prunella modularis,Dunnock,0.5145,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
132.0,135.0,Emberiza schoeniclus,Reed Bunting,0.1026,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
150.0,153.0,Turdus merula,Eurasian Blackbird,0.1353,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
162.0,165.0,Emberiza schoeniclus,Reed Bunting,0.1010,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
174.0,177.0,Emberiza schoeniclus,Reed Bunting,0.1259,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
183.0,186.0,Emberiza schoeniclus,Reed Bunting,0.1113,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
183.0,186.0,Curruca curruca,Lesser Whitethroat,0.1085,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
192.0,195.0,Turdus merula,Eurasian Blackbird,0.1176,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
195.0,198.0,Chloris chloris,European Greenfinch,0.1831,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
204.0,207.0,Chloris chloris,European Greenfinch,0.2839,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
207.0,210.0,Chloris chloris,European Greenfinch,0.5004,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
213.0,216.0,Chloris chloris,European Greenfinch,0.7011,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
216.0,219.0,Chloris chloris,European Greenfinch,0.5824,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
225.0,228.0,Chloris chloris,European Greenfinch,0.2705,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
228.0,231.0,Chloris chloris,European Greenfinch,0.1076,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
240.0,243.0,Turdus merula,Eurasian Blackbird,0.2031,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
246.0,249.0,Turdus merula,Eurasian Blackbird,0.4205,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
261.0,264.0,Sylvia atricapilla,Eurasian Blackcap,0.1787,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
285.0,288.0,Certhia brachydactyla,Short-toed Treecreeper,0.1273,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
288.0,291.0,Chloris chloris,European Greenfinch,0.1076,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
297.0,300.0,Sylvia atricapilla,Eurasian Blackcap,0.2002,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
309.0,312.0,Certhia brachydactyla,Short-toed Treecreeper,0.3406,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
312.0,315.0,Parus major,Great Tit,0.4775,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
312.0,315.0,Certhia brachydactyla,Short-toed Treecreeper,0.1141,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
312.0,315.0,Phoenicurus phoenicurus,Common Redstart,0.1099,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
315.0,318.0,Certhia brachydactyla,Short-toed Treecreeper,0.3045,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
315.0,318.0,Parus major,Great Tit,0.2227,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
315.0,318.0,Chloris chloris,European Greenfinch,0.2035,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
318.0,321.0,Turdus merula,Eurasian Blackbird,0.2057,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
318.0,321.0,Chloris chloris,European Greenfinch,0.2044,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
321.0,324.0,Chloris chloris,European Greenfinch,0.4040,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
324.0,327.0,Chloris chloris,European Greenfinch,0.7769,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
324.0,327.0,Certhia brachydactyla,Short-toed Treecreeper,0.2442,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
327.0,330.0,Certhia brachydactyla,Short-toed Treecreeper,0.1820,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
327.0,330.0,Turdus merula,Eurasian Blackbird,0.1295,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
330.0,333.0,Chloris chloris,European Greenfinch,0.2007,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
336.0,339.0,Certhia brachydactyla,Short-toed Treecreeper,0.2397,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
336.0,339.0,Parus major,Great Tit,0.2325,F:/soundscape ecology/data/10m_1h/A024\20250428_150000.WAV
