Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Troglodytes troglodytes,Eurasian Wren,0.1717,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
15.0,18.0,Troglodytes troglodytes,Eurasian Wren,0.3577,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
24.0,27.0,Parus major,Great Tit,0.1949,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
27.0,30.0,Parus major,Great Tit,0.4872,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
27.0,30.0,Certhia brachydactyla,Short-toed Treecreeper,0.1451,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
51.0,54.0,Parus major,Great Tit,0.1901,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
57.0,60.0,Certhia brachydactyla,Short-toed Treecreeper,0.2097,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
60.0,63.0,Parus major,Great Tit,0.4519,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
78.0,81.0,Troglodytes troglodytes,Eurasian Wren,0.2307,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
84.0,87.0,Turdus merula,Eurasian Blackbird,0.8965,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
87.0,90.0,Turdus merula,Eurasian Blackbird,0.7809,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
96.0,99.0,Turdus merula,Eurasian Blackbird,0.4559,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
99.0,102.0,Turdus merula,Eurasian Blackbird,0.6876,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
105.0,108.0,Turdus merula,Eurasian Blackbird,0.5534,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
120.0,123.0,Parus major,Great Tit,0.2719,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
126.0,129.0,Parus major,Great Tit,0.1620,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
126.0,129.0,Picus viridis,Eurasian Green Woodpecker,0.1055,F:/soundscape ecology/data/10m_1h/A024\20250428_070000.WAV
