Start (s),End (s),Scientific name,Common name,Confidence,File
156.0,159.0,Fulica atra,Eurasian Coot,0.1240,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
195.0,198.0,Fulica atra,Eurasian Coot,0.1804,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
291.0,294.0,Locustella naevia,Common Grasshopper-Warbler,0.1168,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
366.0,369.0,Fulica atra,Eurasian Coot,0.1132,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
384.0,387.0,Fulica atra,Eurasian Coot,0.1335,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
402.0,405.0,Fulica atra,Eurasian Coot,0.1586,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
402.0,405.0,Gallinula chloropus,Eurasian Moorhen,0.1001,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
414.0,417.0,Emberiza calandra,Corn Bunting,0.1666,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
447.0,450.0,Gallinula chloropus,Eurasian Moorhen,0.1006,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
459.0,462.0,Fulica atra,Eurasian Coot,0.1279,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
462.0,465.0,Anas platyrhynchos,Mallard,0.1064,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
474.0,477.0,Fulica atra,Eurasian Coot,0.1370,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
474.0,477.0,Rallus aquaticus,Water Rail,0.1085,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
510.0,513.0,Fulica atra,Eurasian Coot,0.1568,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
510.0,513.0,Rallus aquaticus,Water Rail,0.1043,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
567.0,570.0,Emberiza calandra,Corn Bunting,0.1064,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
585.0,588.0,Emberiza calandra,Corn Bunting,0.1258,F:/soundscape ecology/data/10m_1h/A024\20250429_220000.WAV
