Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Sylvia borin,Garden Warbler,0.1448,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
12.0,15.0,Sylvia borin,Garden Warbler,0.3067,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
18.0,21.0,Columba palumbus,Common Wood-Pigeon,0.1514,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
21.0,24.0,Columba palumbus,Common Wood-Pigeon,0.2195,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
24.0,27.0,Columba palumbus,Common Wood-Pigeon,0.3693,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
27.0,30.0,Columba palumbus,Common Wood-Pigeon,0.2052,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
30.0,33.0,Columba palumbus,Common Wood-Pigeon,0.1014,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
36.0,39.0,Branta canadensis,Canada Goose,0.2104,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
45.0,48.0,Branta canadensis,Canada Goose,0.7384,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
48.0,51.0,Branta canadensis,Canada Goose,0.6227,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
51.0,54.0,Branta canadensis,Canada Goose,0.3616,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
54.0,57.0,Branta canadensis,Canada Goose,0.9701,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
57.0,60.0,Branta canadensis,Canada Goose,0.9814,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
60.0,63.0,Branta canadensis,Canada Goose,0.6717,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
63.0,66.0,Branta canadensis,Canada Goose,0.4161,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
66.0,69.0,Branta canadensis,Canada Goose,0.6695,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
66.0,69.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1165,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
99.0,102.0,Sylvia atricapilla,Eurasian Blackcap,0.4435,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
102.0,105.0,Prunella modularis,Dunnock,0.5176,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
102.0,105.0,Parus major,Great Tit,0.1892,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
108.0,111.0,Coccothraustes coccothraustes,Hawfinch,0.2963,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
114.0,117.0,Sturnus vulgaris,European Starling,0.6062,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
117.0,120.0,Sturnus vulgaris,European Starling,0.5461,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
144.0,147.0,Sturnus vulgaris,European Starling,0.1977,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
144.0,147.0,Parus major,Great Tit,0.1482,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
144.0,147.0,Fringilla coelebs,Common Chaffinch,0.1073,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
147.0,150.0,Sturnus vulgaris,European Starling,0.1958,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
150.0,153.0,Sturnus vulgaris,European Starling,0.1958,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
153.0,156.0,Sturnus vulgaris,European Starling,0.1825,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
156.0,159.0,Sturnus vulgaris,European Starling,0.6358,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
165.0,168.0,Sturnus vulgaris,European Starling,0.3341,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
168.0,171.0,Sturnus vulgaris,European Starling,0.7150,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
171.0,174.0,Streptopelia turtur,European Turtle-Dove,0.1706,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
183.0,186.0,Sylvia atricapilla,Eurasian Blackcap,0.4376,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
189.0,192.0,Coccothraustes coccothraustes,Hawfinch,0.6179,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
189.0,192.0,Sturnus vulgaris,European Starling,0.1476,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
195.0,198.0,Coccothraustes coccothraustes,Hawfinch,0.2750,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
195.0,198.0,Sturnus vulgaris,European Starling,0.2223,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
198.0,201.0,Coccothraustes coccothraustes,Hawfinch,0.9113,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
201.0,204.0,Coccothraustes coccothraustes,Hawfinch,0.4050,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
210.0,213.0,Pica pica,Eurasian Magpie,0.3607,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
216.0,219.0,Phylloscopus collybita,Common Chiffchaff,0.4153,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
228.0,231.0,Pyrrhula pyrrhula,Eurasian Bullfinch,0.2620,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
228.0,231.0,Phylloscopus collybita,Common Chiffchaff,0.1283,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
231.0,234.0,Sturnus vulgaris,European Starling,0.1743,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
234.0,237.0,Sturnus vulgaris,European Starling,0.1016,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
237.0,240.0,Coccothraustes coccothraustes,Hawfinch,0.7864,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
240.0,243.0,Sturnus vulgaris,European Starling,0.1225,F:/soundscape ecology/data/10m_1h/A024\20250428_110000.WAV
