Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Turdus merula,Eurasian Blackbird,0.7387,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
15.0,18.0,Turdus merula,Eurasian Blackbird,0.2659,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
18.0,21.0,Turdus merula,Eurasian Blackbird,0.7780,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
24.0,27.0,Pyrrhula pyrrhula,Eurasian Bullfinch,0.1568,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
24.0,27.0,Luscinia megarhynchos,Common Nightingale,0.1257,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
27.0,30.0,Turdus merula,Eurasian Blackbird,0.1657,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
33.0,36.0,Turdus merula,Eurasian Blackbird,0.8970,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
36.0,39.0,Turdus merula,Eurasian Blackbird,0.3347,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
39.0,42.0,Turdus merula,Eurasian Blackbird,0.7173,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
45.0,48.0,Turdus merula,Eurasian Blackbird,0.3026,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
48.0,51.0,Turdus merula,Eurasian Blackbird,0.8529,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
51.0,54.0,Turdus merula,Eurasian Blackbird,0.1008,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
54.0,57.0,Turdus merula,Eurasian Blackbird,0.6045,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
57.0,60.0,Turdus merula,Eurasian Blackbird,0.7740,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
60.0,63.0,Turdus merula,Eurasian Blackbird,0.8424,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
66.0,69.0,Turdus merula,Eurasian Blackbird,0.2914,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
66.0,69.0,Turdus viscivorus,Mistle Thrush,0.2807,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
69.0,72.0,Turdus merula,Eurasian Blackbird,0.8188,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
75.0,78.0,Turdus merula,Eurasian Blackbird,0.7546,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
84.0,87.0,Turdus merula,Eurasian Blackbird,0.4391,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
87.0,90.0,Turdus merula,Eurasian Blackbird,0.2771,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
90.0,93.0,Turdus merula,Eurasian Blackbird,0.6028,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
93.0,96.0,Turdus merula,Eurasian Blackbird,0.8691,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
96.0,99.0,Turdus merula,Eurasian Blackbird,0.5776,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
99.0,102.0,Turdus merula,Eurasian Blackbird,0.3214,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
102.0,105.0,Turdus merula,Eurasian Blackbird,0.3268,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
105.0,108.0,Turdus merula,Eurasian Blackbird,0.5456,F:/soundscape ecology/data/10m_1h/A024\20250428_050000.WAV
