Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Rallus aquaticus,Water Rail,0.1381,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
27.0,30.0,Lullula arborea,Wood Lark,0.8627,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
48.0,51.0,Locustella luscinioides,Savi's Warbler,0.1383,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
51.0,54.0,Locustella luscinioides,Savi's Warbler,0.1039,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
54.0,57.0,Rallus aquaticus,Water Rail,0.1632,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
54.0,57.0,Emberiza schoeniclus,Reed Bunting,0.1091,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
63.0,66.0,Emberiza schoeniclus,Reed Bunting,0.1173,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
66.0,69.0,Prunella modularis,Dunnock,0.3013,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
72.0,75.0,Emberiza schoeniclus,Reed Bunting,0.1072,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
78.0,81.0,Rallus aquaticus,Water Rail,0.1761,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
87.0,90.0,Emberiza schoeniclus,Reed Bunting,0.1132,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
87.0,90.0,Rallus aquaticus,Water Rail,0.1088,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
99.0,102.0,Prunella modularis,Dunnock,0.8168,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
102.0,105.0,Rallus aquaticus,Water Rail,0.1877,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
108.0,111.0,Rallus aquaticus,Water Rail,0.1699,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
111.0,114.0,Parus major,Great Tit,0.3351,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
114.0,117.0,Prunella modularis,Dunnock,0.4584,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
117.0,120.0,Prunella modularis,Dunnock,0.4592,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
117.0,120.0,Saxicola rubicola,European Stonechat,0.1557,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
123.0,126.0,Rallus aquaticus,Water Rail,0.2177,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
123.0,126.0,Emberiza schoeniclus,Reed Bunting,0.1929,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
126.0,129.0,Rallus aquaticus,Water Rail,0.1555,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
135.0,138.0,Emberiza schoeniclus,Reed Bunting,0.1045,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
141.0,144.0,Rallus aquaticus,Water Rail,0.1433,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
150.0,153.0,Pyrrhula pyrrhula,Eurasian Bullfinch,0.1359,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
156.0,159.0,Emberiza schoeniclus,Reed Bunting,0.1761,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
162.0,165.0,Emberiza schoeniclus,Reed Bunting,0.1107,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
171.0,174.0,Rallus aquaticus,Water Rail,0.1899,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
171.0,174.0,Emberiza schoeniclus,Reed Bunting,0.1591,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
174.0,177.0,Fulica atra,Eurasian Coot,0.1294,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
210.0,213.0,Rallus aquaticus,Water Rail,0.2608,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
231.0,234.0,Emberiza schoeniclus,Reed Bunting,0.1127,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
252.0,255.0,Corvus corone,Carrion Crow,0.1056,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
261.0,264.0,Rallus aquaticus,Water Rail,0.1389,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
264.0,267.0,Fringilla coelebs,Common Chaffinch,0.1590,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
273.0,276.0,Fulica atra,Eurasian Coot,0.3869,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
273.0,276.0,Gallinula chloropus,Eurasian Moorhen,0.1209,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
282.0,285.0,Rallus aquaticus,Water Rail,0.1370,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
288.0,291.0,Rallus aquaticus,Water Rail,0.1016,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
294.0,297.0,Emberiza schoeniclus,Reed Bunting,0.2125,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
294.0,297.0,Rallus aquaticus,Water Rail,0.1382,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
294.0,297.0,Locustella naevia,Common Grasshopper-Warbler,0.1040,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
297.0,300.0,Corvus corone,Carrion Crow,0.1245,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
300.0,303.0,Corvus corone,Carrion Crow,0.1091,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
309.0,312.0,Luscinia svecica,Bluethroat,0.2922,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
318.0,321.0,Parus major,Great Tit,0.2638,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
324.0,327.0,Emberiza schoeniclus,Reed Bunting,0.1122,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
330.0,333.0,Emberiza schoeniclus,Reed Bunting,0.1033,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
330.0,333.0,Tringa ochropus,Green Sandpiper,0.1032,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
342.0,345.0,Luscinia svecica,Bluethroat,0.1275,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
345.0,348.0,Luscinia svecica,Bluethroat,0.1849,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
348.0,351.0,Parus major,Great Tit,0.4212,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
348.0,351.0,Luscinia svecica,Bluethroat,0.3136,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
348.0,351.0,Emberiza schoeniclus,Reed Bunting,0.1471,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
348.0,351.0,Luscinia megarhynchos,Common Nightingale,0.1059,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
351.0,354.0,Luscinia svecica,Bluethroat,0.1218,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
351.0,354.0,Emberiza schoeniclus,Reed Bunting,0.1088,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
354.0,357.0,Luscinia svecica,Bluethroat,0.1232,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
354.0,357.0,Parus major,Great Tit,0.1210,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
354.0,357.0,Rallus aquaticus,Water Rail,0.1015,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
357.0,360.0,Emberiza schoeniclus,Reed Bunting,0.1881,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
357.0,360.0,Luscinia megarhynchos,Common Nightingale,0.1107,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
360.0,363.0,Luscinia svecica,Bluethroat,0.1661,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
360.0,363.0,Parus major,Great Tit,0.1389,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
360.0,363.0,Emberiza schoeniclus,Reed Bunting,0.1328,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
360.0,363.0,Luscinia megarhynchos,Common Nightingale,0.1316,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
363.0,366.0,Corvus monedula,Eurasian Jackdaw,0.8364,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
366.0,369.0,Luscinia svecica,Bluethroat,0.3717,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
366.0,369.0,Emberiza schoeniclus,Reed Bunting,0.1990,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
366.0,369.0,Luscinia megarhynchos,Common Nightingale,0.1292,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
366.0,369.0,Rallus aquaticus,Water Rail,0.1141,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
372.0,375.0,Corvus monedula,Eurasian Jackdaw,0.6978,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
375.0,378.0,Emberiza schoeniclus,Reed Bunting,0.1012,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
378.0,381.0,Corvus monedula,Eurasian Jackdaw,0.6209,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
381.0,384.0,Corvus monedula,Eurasian Jackdaw,0.3719,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
384.0,387.0,Corvus monedula,Eurasian Jackdaw,0.6969,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
387.0,390.0,Corvus monedula,Eurasian Jackdaw,0.7172,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
390.0,393.0,Luscinia svecica,Bluethroat,0.2198,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
390.0,393.0,Parus major,Great Tit,0.1900,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
390.0,393.0,Acrocephalus palustris,Marsh Warbler,0.1047,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
393.0,396.0,Emberiza schoeniclus,Reed Bunting,0.1094,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
399.0,402.0,Emberiza schoeniclus,Reed Bunting,0.3285,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
399.0,402.0,Rallus aquaticus,Water Rail,0.1854,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
399.0,402.0,Luscinia svecica,Bluethroat,0.1010,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
402.0,405.0,Corvus monedula,Eurasian Jackdaw,0.1305,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
405.0,408.0,Corvus monedula,Eurasian Jackdaw,0.6799,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
408.0,411.0,Parus major,Great Tit,0.3224,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
408.0,411.0,Luscinia svecica,Bluethroat,0.2854,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
411.0,414.0,Emberiza schoeniclus,Reed Bunting,0.1528,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
414.0,417.0,Emberiza schoeniclus,Reed Bunting,0.1016,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
417.0,420.0,Luscinia svecica,Bluethroat,0.1279,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
417.0,420.0,Acrocephalus palustris,Marsh Warbler,0.1133,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
420.0,423.0,Emberiza schoeniclus,Reed Bunting,0.2354,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
420.0,423.0,Corvus corone,Carrion Crow,0.1658,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
423.0,426.0,Emberiza schoeniclus,Reed Bunting,0.1590,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
426.0,429.0,Emberiza schoeniclus,Reed Bunting,0.1758,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
432.0,435.0,Parus major,Great Tit,0.1262,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
435.0,438.0,Corvus corone,Carrion Crow,0.1786,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
444.0,447.0,Luscinia svecica,Bluethroat,0.1340,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
444.0,447.0,Acrocephalus palustris,Marsh Warbler,0.1216,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
444.0,447.0,Emberiza schoeniclus,Reed Bunting,0.1011,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
447.0,450.0,Phylloscopus collybita,Common Chiffchaff,0.1321,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
447.0,450.0,Emberiza schoeniclus,Reed Bunting,0.1199,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
447.0,450.0,Rallus aquaticus,Water Rail,0.1164,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
456.0,459.0,Parus major,Great Tit,0.1600,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
456.0,459.0,Luscinia svecica,Bluethroat,0.1227,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
459.0,462.0,Emberiza schoeniclus,Reed Bunting,0.1724,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
462.0,465.0,Luscinia svecica,Bluethroat,0.2772,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
462.0,465.0,Lullula arborea,Wood Lark,0.2176,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
462.0,465.0,Parus major,Great Tit,0.1276,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
465.0,468.0,Emberiza schoeniclus,Reed Bunting,0.1081,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
468.0,471.0,Luscinia svecica,Bluethroat,0.1061,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
471.0,474.0,Parus major,Great Tit,0.3293,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
471.0,474.0,Luscinia svecica,Bluethroat,0.1248,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
471.0,474.0,Tachybaptus ruficollis,Little Grebe,0.1232,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
471.0,474.0,Acrocephalus scirpaceus,Eurasian Reed Warbler,0.1187,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
471.0,474.0,Rallus aquaticus,Water Rail,0.1172,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
474.0,477.0,Emberiza schoeniclus,Reed Bunting,0.2082,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
474.0,477.0,Acrocephalus palustris,Marsh Warbler,0.1198,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
477.0,480.0,Emberiza schoeniclus,Reed Bunting,0.1913,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
480.0,483.0,Emberiza schoeniclus,Reed Bunting,0.2423,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
480.0,483.0,Rallus aquaticus,Water Rail,0.1290,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
525.0,528.0,Luscinia svecica,Bluethroat,0.1450,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
528.0,531.0,Luscinia svecica,Bluethroat,0.2201,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
537.0,540.0,Phylloscopus collybita,Common Chiffchaff,0.2767,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
546.0,549.0,Luscinia svecica,Bluethroat,0.1110,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
549.0,552.0,Luscinia svecica,Bluethroat,0.1180,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
552.0,555.0,Luscinia svecica,Bluethroat,0.1080,/Users/robbieleahy/Desktop/A033/20250427_060000.WAV
