Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Corvus monedula,Eurasian Jackdaw,0.3487,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
9.0,12.0,Fulica atra,Eurasian Coot,0.2399,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
12.0,15.0,Rallus aquaticus,Water Rail,0.2281,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
12.0,15.0,Emberiza schoeniclus,Reed Bunting,0.1070,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
12.0,15.0,Fulica atra,Eurasian Coot,0.1030,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
15.0,18.0,Sylvia atricapilla,Eurasian Blackcap,0.2430,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
18.0,21.0,Sylvia atricapilla,Eurasian Blackcap,0.2477,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
18.0,21.0,Regulus ignicapilla,Common Firecrest,0.1560,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
21.0,24.0,Anas platyrhynchos,Mallard,0.1201,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
24.0,27.0,Rallus aquaticus,Water Rail,0.2176,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
24.0,27.0,Fulica atra,Eurasian Coot,0.1248,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
27.0,30.0,Rallus aquaticus,Water Rail,0.1129,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
30.0,33.0,Emberiza schoeniclus,Reed Bunting,0.1241,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
33.0,36.0,Sylvia atricapilla,Eurasian Blackcap,0.2978,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
36.0,39.0,Rallus aquaticus,Water Rail,0.2093,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
36.0,39.0,Emberiza schoeniclus,Reed Bunting,0.1999,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
42.0,45.0,Rallus aquaticus,Water Rail,0.2071,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
42.0,45.0,Fulica atra,Eurasian Coot,0.1440,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
45.0,48.0,Rallus aquaticus,Water Rail,0.1690,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
45.0,48.0,Fulica atra,Eurasian Coot,0.1496,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
48.0,51.0,Rallus aquaticus,Water Rail,0.2749,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
48.0,51.0,Chroicocephalus ridibundus,Black-headed Gull,0.2310,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
48.0,51.0,Fulica atra,Eurasian Coot,0.1308,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
51.0,54.0,Rallus aquaticus,Water Rail,0.1397,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
54.0,57.0,Corvus monedula,Eurasian Jackdaw,0.3300,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
57.0,60.0,Rallus aquaticus,Water Rail,0.2799,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
57.0,60.0,Fulica atra,Eurasian Coot,0.1676,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
60.0,63.0,Rallus aquaticus,Water Rail,0.1137,/Users/robbieleahy/Desktop/A033/20250427_150000.WAV
