Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Passer domesticus,House Sparrow,0.1408,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
6.0,9.0,Passer domesticus,House Sparrow,0.1548,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
9.0,12.0,Passer domesticus,House Sparrow,0.1673,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
12.0,15.0,Passer domesticus,House Sparrow,0.4038,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
15.0,18.0,Passer domesticus,House Sparrow,0.4038,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
30.0,33.0,Passer domesticus,House Sparrow,0.1091,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
33.0,36.0,Passer domesticus,House Sparrow,0.2817,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
72.0,75.0,Passer domesticus,House Sparrow,0.1081,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
78.0,81.0,Passer domesticus,House Sparrow,0.1228,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
87.0,90.0,Passer domesticus,House Sparrow,0.1438,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
90.0,93.0,Passer domesticus,House Sparrow,0.1079,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
99.0,102.0,Locustella luscinioides,Savi's Warbler,0.1216,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
99.0,102.0,Passer domesticus,House Sparrow,0.1035,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
111.0,114.0,Passer domesticus,House Sparrow,0.1002,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
126.0,129.0,Passer domesticus,House Sparrow,0.3337,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
138.0,141.0,Passer domesticus,House Sparrow,0.1049,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
162.0,165.0,Passer domesticus,House Sparrow,0.1813,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
174.0,177.0,Corvus frugilegus,Rook,0.1259,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
183.0,186.0,Passer domesticus,House Sparrow,0.1514,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
225.0,228.0,Passer domesticus,House Sparrow,0.1628,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
240.0,243.0,Passer domesticus,House Sparrow,0.1727,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
243.0,246.0,Passer domesticus,House Sparrow,0.2005,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
246.0,249.0,Passer domesticus,House Sparrow,0.1057,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
264.0,267.0,Passer domesticus,House Sparrow,0.1400,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
270.0,273.0,Passer domesticus,House Sparrow,0.1454,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
276.0,279.0,Passer domesticus,House Sparrow,0.1232,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
282.0,285.0,Passer domesticus,House Sparrow,0.1315,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
291.0,294.0,Passer domesticus,House Sparrow,0.1307,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
294.0,297.0,Passer domesticus,House Sparrow,0.1054,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
309.0,312.0,Passer domesticus,House Sparrow,0.1120,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
312.0,315.0,Passer domesticus,House Sparrow,0.2283,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
318.0,321.0,Passer domesticus,House Sparrow,0.1970,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
321.0,324.0,Passer domesticus,House Sparrow,0.5038,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
342.0,345.0,Passer domesticus,House Sparrow,0.2023,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
354.0,357.0,Passer domesticus,House Sparrow,0.1228,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
363.0,366.0,Passer domesticus,House Sparrow,0.1139,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
417.0,420.0,Passer domesticus,House Sparrow,0.1464,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
423.0,426.0,Cyanistes caeruleus,Eurasian Blue Tit,0.5345,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
423.0,426.0,Passer domesticus,House Sparrow,0.2440,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
429.0,432.0,Cyanistes caeruleus,Eurasian Blue Tit,0.5452,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
432.0,435.0,Cyanistes caeruleus,Eurasian Blue Tit,0.6609,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
435.0,438.0,Cyanistes caeruleus,Eurasian Blue Tit,0.7306,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
438.0,441.0,Cyanistes caeruleus,Eurasian Blue Tit,0.3958,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
441.0,444.0,Passer domesticus,House Sparrow,0.1851,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
444.0,447.0,Passer domesticus,House Sparrow,0.4070,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
447.0,450.0,Cyanistes caeruleus,Eurasian Blue Tit,0.4373,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
447.0,450.0,Passer domesticus,House Sparrow,0.1832,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
450.0,453.0,Passer domesticus,House Sparrow,0.1638,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
453.0,456.0,Passer domesticus,House Sparrow,0.3136,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
456.0,459.0,Carduelis carduelis,European Goldfinch,0.1293,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
495.0,498.0,Passer domesticus,House Sparrow,0.1311,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
498.0,501.0,Passer domesticus,House Sparrow,0.1263,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
501.0,504.0,Passer domesticus,House Sparrow,0.1371,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
504.0,507.0,Passer domesticus,House Sparrow,0.1901,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
507.0,510.0,Passer domesticus,House Sparrow,0.1298,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
522.0,525.0,Passer domesticus,House Sparrow,0.2621,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
591.0,594.0,Regulus regulus,Goldcrest,0.1247,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_160000.WAV
