Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Anthus trivialis,Tree Pipit,0.1118,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
24.0,27.0,Columba palumbus,Common Wood-Pigeon,0.1165,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
54.0,57.0,Corvus corone,Carrion Crow,0.2073,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
81.0,84.0,Corvus corone,Carrion Crow,0.3714,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
108.0,111.0,Parus major,Great Tit,0.2092,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
126.0,129.0,Regulus regulus,Goldcrest,0.1344,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
174.0,177.0,Erithacus rubecula,European Robin,0.1172,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
279.0,282.0,Parus major,Great Tit,0.1017,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
285.0,288.0,Spinus spinus,Eurasian Siskin,0.1026,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
291.0,294.0,Passer domesticus,House Sparrow,0.1694,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
294.0,297.0,Passer domesticus,House Sparrow,0.2047,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
300.0,303.0,Coccothraustes coccothraustes,Hawfinch,0.6093,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
303.0,306.0,Coccothraustes coccothraustes,Hawfinch,0.2196,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
306.0,309.0,Passer domesticus,House Sparrow,0.2427,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
306.0,309.0,Coccothraustes coccothraustes,Hawfinch,0.1116,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
312.0,315.0,Passer domesticus,House Sparrow,0.2373,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
315.0,318.0,Passer domesticus,House Sparrow,0.1736,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
321.0,324.0,Passer domesticus,House Sparrow,0.2772,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
324.0,327.0,Corvus corone,Carrion Crow,0.1878,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
333.0,336.0,Passer domesticus,House Sparrow,0.1472,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
342.0,345.0,Passer domesticus,House Sparrow,0.3223,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
348.0,351.0,Passer domesticus,House Sparrow,0.1924,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
351.0,354.0,Passer domesticus,House Sparrow,0.1545,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
360.0,363.0,Corvus corone,Carrion Crow,0.1323,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
360.0,363.0,Passer domesticus,House Sparrow,0.1197,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
363.0,366.0,Passer domesticus,House Sparrow,0.1215,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
366.0,369.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1358,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
366.0,369.0,Passer domesticus,House Sparrow,0.1036,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
372.0,375.0,Passer domesticus,House Sparrow,0.3477,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
375.0,378.0,Passer domesticus,House Sparrow,0.1530,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
378.0,381.0,Passer domesticus,House Sparrow,0.1008,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
381.0,384.0,Passer domesticus,House Sparrow,0.2285,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
384.0,387.0,Passer domesticus,House Sparrow,0.2475,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
387.0,390.0,Passer domesticus,House Sparrow,0.4400,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
390.0,393.0,Passer domesticus,House Sparrow,0.5028,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
393.0,396.0,Passer domesticus,House Sparrow,0.5134,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
396.0,399.0,Passer domesticus,House Sparrow,0.2735,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
399.0,402.0,Passer domesticus,House Sparrow,0.3512,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
402.0,405.0,Passer domesticus,House Sparrow,0.2930,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
405.0,408.0,Passer domesticus,House Sparrow,0.2096,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
408.0,411.0,Passer domesticus,House Sparrow,0.2384,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
411.0,414.0,Passer domesticus,House Sparrow,0.2716,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
414.0,417.0,Passer domesticus,House Sparrow,0.2899,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
420.0,423.0,Passer domesticus,House Sparrow,0.2299,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
423.0,426.0,Passer domesticus,House Sparrow,0.1282,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
426.0,429.0,Passer domesticus,House Sparrow,0.1830,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
429.0,432.0,Passer domesticus,House Sparrow,0.1219,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
432.0,435.0,Passer domesticus,House Sparrow,0.1364,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
438.0,441.0,Columba palumbus,Common Wood-Pigeon,0.1042,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
441.0,444.0,Passer domesticus,House Sparrow,0.3528,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
447.0,450.0,Passer domesticus,House Sparrow,0.1064,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
450.0,453.0,Passer domesticus,House Sparrow,0.1245,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
453.0,456.0,Passer domesticus,House Sparrow,0.1204,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
474.0,477.0,Passer domesticus,House Sparrow,0.3021,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
477.0,480.0,Passer domesticus,House Sparrow,0.3030,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
483.0,486.0,Passer domesticus,House Sparrow,0.2364,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
483.0,486.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1348,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
489.0,492.0,Passer domesticus,House Sparrow,0.1234,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
513.0,516.0,Passer domesticus,House Sparrow,0.2342,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
516.0,519.0,Spinus spinus,Eurasian Siskin,0.3311,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
522.0,525.0,Passer domesticus,House Sparrow,0.1001,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
525.0,528.0,Parus major,Great Tit,0.1336,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
528.0,531.0,Passer domesticus,House Sparrow,0.1126,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
531.0,534.0,Spinus spinus,Eurasian Siskin,0.1131,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
534.0,537.0,Passer domesticus,House Sparrow,0.1680,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
537.0,540.0,Passer domesticus,House Sparrow,0.2624,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
540.0,543.0,Passer domesticus,House Sparrow,0.2344,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
543.0,546.0,Passer domesticus,House Sparrow,0.1351,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
555.0,558.0,Passer domesticus,House Sparrow,0.1385,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
558.0,561.0,Passer domesticus,House Sparrow,0.1219,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
561.0,564.0,Passer domesticus,House Sparrow,0.2342,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
564.0,567.0,Passer domesticus,House Sparrow,0.3973,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
567.0,570.0,Passer domesticus,House Sparrow,0.1421,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
585.0,588.0,Passer domesticus,House Sparrow,0.2130,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
588.0,591.0,Passer domesticus,House Sparrow,0.2589,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
591.0,594.0,Passer domesticus,House Sparrow,0.1821,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
594.0,597.0,Passer domesticus,House Sparrow,0.2326,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
594.0,597.0,Parus major,Great Tit,0.2008,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250429_060000.WAV
