Start (s),End (s),Scientific name,Common name,Confidence,File
21.0,24.0,Rallus aquaticus,Water Rail,0.2967,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
21.0,24.0,Fulica atra,Eurasian Coot,0.1422,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
45.0,48.0,Gallinula chloropus,Eurasian Moorhen,0.1445,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
45.0,48.0,Rallus aquaticus,Water Rail,0.1374,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
45.0,48.0,Anas platyrhynchos,Mallard,0.1300,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
168.0,171.0,Turdus philomelos,Song Thrush,0.1055,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
174.0,177.0,Regulus regulus,Goldcrest,0.1615,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
261.0,264.0,Anas platyrhynchos,Mallard,0.5144,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
264.0,267.0,Anas platyrhynchos,Mallard,0.2491,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
267.0,270.0,Anas platyrhynchos,Mallard,0.8632,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
285.0,288.0,Anas platyrhynchos,Mallard,0.9201,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
588.0,591.0,Rallus aquaticus,Water Rail,0.1323,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_040000.WAV
