Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Cyanistes caeruleus,Eurasian Blue Tit,0.2905,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
12.0,15.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1917,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
15.0,18.0,Cyanistes caeruleus,Eurasian Blue Tit,0.3542,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
21.0,24.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1485,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
63.0,66.0,Passer domesticus,House Sparrow,0.2959,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
69.0,72.0,Passer domesticus,House Sparrow,0.3436,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
78.0,81.0,Carduelis carduelis,European Goldfinch,0.3154,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
81.0,84.0,Carduelis carduelis,European Goldfinch,0.1162,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
87.0,90.0,Passer domesticus,House Sparrow,0.4746,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
93.0,96.0,Passer domesticus,House Sparrow,0.1258,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
96.0,99.0,Passer domesticus,House Sparrow,0.1846,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
99.0,102.0,Passer domesticus,House Sparrow,0.3956,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
102.0,105.0,Passer domesticus,House Sparrow,0.1526,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
105.0,108.0,Passer domesticus,House Sparrow,0.2547,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
105.0,108.0,Serinus serinus,European Serin,0.1861,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
108.0,111.0,Passer domesticus,House Sparrow,0.1566,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
108.0,111.0,Serinus serinus,European Serin,0.1220,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
111.0,114.0,Passer domesticus,House Sparrow,0.1471,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
126.0,129.0,Passer domesticus,House Sparrow,0.1611,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
132.0,135.0,Passer domesticus,House Sparrow,0.3893,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
135.0,138.0,Passer domesticus,House Sparrow,0.1616,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
138.0,141.0,Passer domesticus,House Sparrow,0.2898,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
144.0,147.0,Passer domesticus,House Sparrow,0.1204,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
147.0,150.0,Passer domesticus,House Sparrow,0.2226,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
150.0,153.0,Passer domesticus,House Sparrow,0.5042,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
153.0,156.0,Passer domesticus,House Sparrow,0.1600,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
162.0,165.0,Passer domesticus,House Sparrow,0.1256,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
165.0,168.0,Passer domesticus,House Sparrow,0.2808,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
171.0,174.0,Motacilla alba,White Wagtail,0.1326,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
192.0,195.0,Passer domesticus,House Sparrow,0.1340,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
204.0,207.0,Corvus monedula,Eurasian Jackdaw,0.7192,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
207.0,210.0,Curruca curruca,Lesser Whitethroat,0.2681,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
210.0,213.0,Corvus monedula,Eurasian Jackdaw,0.2158,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
216.0,219.0,Corvus monedula,Eurasian Jackdaw,0.2731,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
225.0,228.0,Corvus monedula,Eurasian Jackdaw,0.5670,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
237.0,240.0,Corvus monedula,Eurasian Jackdaw,0.3845,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
237.0,240.0,Passer domesticus,House Sparrow,0.1273,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
249.0,252.0,Corvus monedula,Eurasian Jackdaw,0.5795,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
276.0,279.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1162,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
303.0,306.0,Passer domesticus,House Sparrow,0.1837,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
315.0,318.0,Passer domesticus,House Sparrow,0.3794,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
336.0,339.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1753,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
336.0,339.0,Prunella modularis,Dunnock,0.1277,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
363.0,366.0,Curruca communis,Greater Whitethroat,0.1424,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
363.0,366.0,Anthus trivialis,Tree Pipit,0.1357,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
369.0,372.0,Emberiza schoeniclus,Reed Bunting,0.1991,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
369.0,372.0,Emberiza citrinella,Yellowhammer,0.1520,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
396.0,399.0,Emberiza schoeniclus,Reed Bunting,0.1352,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
396.0,399.0,Curruca communis,Greater Whitethroat,0.1148,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
405.0,408.0,Phylloscopus collybita,Common Chiffchaff,0.3239,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
435.0,438.0,Phylloscopus collybita,Common Chiffchaff,0.4445,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
459.0,462.0,Chloris chloris,European Greenfinch,0.3820,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
471.0,474.0,Passer domesticus,House Sparrow,0.1392,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
474.0,477.0,Emberiza schoeniclus,Reed Bunting,0.1057,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
483.0,486.0,Phylloscopus collybita,Common Chiffchaff,0.1279,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
492.0,495.0,Phylloscopus collybita,Common Chiffchaff,0.5496,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
501.0,504.0,Phylloscopus collybita,Common Chiffchaff,0.4057,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
504.0,507.0,Prunella modularis,Dunnock,0.1301,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
513.0,516.0,Phylloscopus collybita,Common Chiffchaff,0.1021,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250430_090000.WAV
