Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Turdus merula,Eurasian Blackbird,0.1174,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
12.0,15.0,Passer domesticus,House Sparrow,0.1162,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
18.0,21.0,Passer domesticus,House Sparrow,0.1078,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
24.0,27.0,Passer domesticus,House Sparrow,0.1600,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
36.0,39.0,Turdus merula,Eurasian Blackbird,0.1822,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
51.0,54.0,Gallinago gallinago,Common Snipe,0.1336,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
57.0,60.0,Turdus merula,Eurasian Blackbird,0.1385,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
72.0,75.0,Turdus merula,Eurasian Blackbird,0.3342,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
81.0,84.0,Motacilla alba,White Wagtail,0.6263,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
84.0,87.0,Numenius arquata,Eurasian Curlew,0.1600,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
90.0,93.0,Turdus merula,Eurasian Blackbird,0.1755,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
96.0,99.0,Turdus merula,Eurasian Blackbird,0.1223,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
102.0,105.0,Oriolus oriolus,Eurasian Golden Oriole,0.3956,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
135.0,138.0,Numenius arquata,Eurasian Curlew,0.4630,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
177.0,180.0,Curruca communis,Greater Whitethroat,0.1118,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
183.0,186.0,Turdus merula,Eurasian Blackbird,0.1219,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
204.0,207.0,Turdus merula,Eurasian Blackbird,0.1287,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
330.0,333.0,Oriolus oriolus,Eurasian Golden Oriole,0.1075,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
342.0,345.0,Curruca communis,Greater Whitethroat,0.1173,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
372.0,375.0,Curruca communis,Greater Whitethroat,0.1544,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
375.0,378.0,Numenius arquata,Eurasian Curlew,0.1175,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
384.0,387.0,Curruca communis,Greater Whitethroat,0.1086,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
399.0,402.0,Turdus merula,Eurasian Blackbird,0.1253,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
474.0,477.0,Streptopelia decaocto,Eurasian Collared-Dove,0.1117,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
558.0,561.0,Passer domesticus,House Sparrow,0.1268,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
567.0,570.0,Passer domesticus,House Sparrow,0.1731,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
573.0,576.0,Passer domesticus,House Sparrow,0.1001,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
576.0,579.0,Passer domesticus,House Sparrow,0.1163,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250428_200000.WAV
