Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Turdus merula,Eurasian Blackbird,0.5882,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
15.0,18.0,Turdus merula,Eurasian Blackbird,0.1059,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
18.0,21.0,Turdus merula,Eurasian Blackbird,0.1059,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
21.0,24.0,Turdus merula,Eurasian Blackbird,0.1498,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
27.0,30.0,Turdus merula,Eurasian Blackbird,0.5920,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
30.0,33.0,Turdus merula,Eurasian Blackbird,0.2324,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
33.0,36.0,Turdus merula,Eurasian Blackbird,0.1392,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
42.0,45.0,Turdus merula,Eurasian Blackbird,0.2163,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
48.0,51.0,Turdus merula,Eurasian Blackbird,0.3592,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
51.0,54.0,Turdus merula,Eurasian Blackbird,0.1548,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
54.0,57.0,Turdus merula,Eurasian Blackbird,0.1210,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
72.0,75.0,Turdus merula,Eurasian Blackbird,0.1721,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
78.0,81.0,Turdus merula,Eurasian Blackbird,0.1047,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
87.0,90.0,Sylvia atricapilla,Eurasian Blackcap,0.2869,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
90.0,93.0,Turdus merula,Eurasian Blackbird,0.1805,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
96.0,99.0,Turdus merula,Eurasian Blackbird,0.1491,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
105.0,108.0,Turdus merula,Eurasian Blackbird,0.1052,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
108.0,111.0,Erithacus rubecula,European Robin,0.5007,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
129.0,132.0,Erithacus rubecula,European Robin,0.1137,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
132.0,135.0,Dendrocopos major,Great Spotted Woodpecker,0.3005,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
132.0,135.0,Dendrocoptes medius,Middle Spotted Woodpecker,0.1540,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
153.0,156.0,Turdus merula,Eurasian Blackbird,0.2272,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
162.0,165.0,Turdus merula,Eurasian Blackbird,0.2965,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
165.0,168.0,Turdus merula,Eurasian Blackbird,0.4285,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
168.0,171.0,Erithacus rubecula,European Robin,0.1029,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
171.0,174.0,Turdus merula,Eurasian Blackbird,0.1462,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
183.0,186.0,Erithacus rubecula,European Robin,0.1324,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250425_210000.WAV
