Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Passer domesticus,House Sparrow,0.2140,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
9.0,12.0,Passer domesticus,House Sparrow,0.1043,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
18.0,21.0,Corvus corone,Carrion Crow,0.2003,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
21.0,24.0,Passer domesticus,House Sparrow,0.1442,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
24.0,27.0,Passer domesticus,House Sparrow,0.2525,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
27.0,30.0,Passer domesticus,House Sparrow,0.1453,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
42.0,45.0,Passer domesticus,House Sparrow,0.2110,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
45.0,48.0,Passer domesticus,House Sparrow,0.3726,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
48.0,51.0,Passer domesticus,House Sparrow,0.2892,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
51.0,54.0,Passer domesticus,House Sparrow,0.5280,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
54.0,57.0,Passer domesticus,House Sparrow,0.2668,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
57.0,60.0,Passer domesticus,House Sparrow,0.7471,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
60.0,63.0,Passer domesticus,House Sparrow,0.6129,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
63.0,66.0,Passer domesticus,House Sparrow,0.4122,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
75.0,78.0,Passer domesticus,House Sparrow,0.2418,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
78.0,81.0,Passer domesticus,House Sparrow,0.5026,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
81.0,84.0,Passer domesticus,House Sparrow,0.1543,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
81.0,84.0,Fringilla coelebs,Common Chaffinch,0.1374,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
84.0,87.0,Passer domesticus,House Sparrow,0.4294,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
87.0,90.0,Passer domesticus,House Sparrow,0.2582,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
90.0,93.0,Passer domesticus,House Sparrow,0.4656,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
93.0,96.0,Passer domesticus,House Sparrow,0.1931,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
96.0,99.0,Passer domesticus,House Sparrow,0.1729,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
99.0,102.0,Passer domesticus,House Sparrow,0.2532,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
108.0,111.0,Passer domesticus,House Sparrow,0.2134,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
114.0,117.0,Passer domesticus,House Sparrow,0.3008,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
123.0,126.0,Passer domesticus,House Sparrow,0.2625,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
141.0,144.0,Passer domesticus,House Sparrow,0.2708,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
150.0,153.0,Passer domesticus,House Sparrow,0.1012,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
153.0,156.0,Passer domesticus,House Sparrow,0.1036,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
159.0,162.0,Passer domesticus,House Sparrow,0.1133,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
168.0,171.0,Passer domesticus,House Sparrow,0.2087,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
171.0,174.0,Passer domesticus,House Sparrow,0.2854,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
177.0,180.0,Passer domesticus,House Sparrow,0.1656,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
183.0,186.0,Passer domesticus,House Sparrow,0.1509,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
195.0,198.0,Carduelis carduelis,European Goldfinch,0.2330,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
222.0,225.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1028,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
234.0,237.0,Fringilla coelebs,Common Chaffinch,0.2161,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
240.0,243.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1164,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
261.0,264.0,Anthus trivialis,Tree Pipit,0.1176,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
264.0,267.0,Cyanistes caeruleus,Eurasian Blue Tit,0.1858,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
270.0,273.0,Passer domesticus,House Sparrow,0.1504,/Users/sm/Documents/ARTS/Soundscape_ecology/data/A025/20250427_090000.WAV
